[nb-items] 60
[nb-objectives] 4
[nb-pareto] 1827
[nb-lorenz] 22
[runtime] 525.6365072727203
[format] f1 f2 f3 f4 isLorenzND
[vector] 24754 21134 22336 23391 False
[vector] 23485 23646 21697 23305 False
[vector] 23581 23910 21191 22559 False
[vector] 22282 20919 23567 22128 False
[vector] 22585 21523 23454 21422 False
[vector] 21183 19828 23917 20270 False
[vector] 24045 20694 18781 25200 False
[vector] 23070 21952 22999 23153 False
[vector] 22669 22960 21121 24462 False
[vector] 26097 21935 20160 22944 False
[vector] 25437 22271 20845 24049 False
[vector] 23114 22953 22707 21813 False
[vector] 24556 23519 20711 23433 False
[vector] 26184 22142 19971 22810 False
[vector] 24903 23585 20197 21549 False
[vector] 24869 22912 20368 24171 False
[vector] 26574 21963 19696 22258 False
[vector] 23753 22441 22539 23477 False
[vector] 24015 23836 21263 23010 False
[vector] 26191 21013 17968 23688 False
[vector] 22355 21092 23758 21237 False
[vector] 25709 22841 20768 23248 False
[vector] 23549 21828 20032 25204 False
[vector] 25740 23001 19985 23239 False
[vector] 23891 22652 22649 22556 False
[vector] 23557 23304 22009 23811 False
[vector] 22834 21313 23249 22563 False
[vector] 26186 21263 19185 23854 False
[vector] 26476 20694 20334 21870 False
[vector] 26022 22030 19361 23650 False
[vector] 25994 21831 19437 23705 False
[vector] 25088 22636 21437 24013 False
[vector] 23617 21842 21032 24932 False
[vector] 23339 24052 21997 22518 False
[vector] 26730 19765 17568 22395 False
[vector] 25643 22326 21091 23588 False
[vector] 26398 20477 20310 22501 False
[vector] 24441 23439 21189 23574 False
[vector] 23034 21177 23430 22002 False
[vector] 25003 22612 21755 23892 False
[vector] 24417 23180 21353 24270 False
[vector] 23369 22285 22974 22651 False
[vector] 23316 20430 23495 21617 False
[vector] 23070 21243 23499 21442 False
[vector] 23894 23015 22352 22310 False
[vector] 24223 21248 21683 24636 False
[vector] 25265 22636 19189 24506 False
[vector] 22981 21769 21206 24951 False
[vector] 23177 23765 21590 23254 False
[vector] 23408 21752 23212 22598 False
[vector] 24539 22168 20470 24967 False
[vector] 26621 20917 19158 22030 False
[vector] 24782 22619 21404 24498 False
[vector] 23216 24060 20284 22526 False
[vector] 23772 21750 22070 24418 False
[vector] 26330 21279 20283 22552 False
[vector] 26282 21414 18824 23367 False
[vector] 24277 22433 21057 24922 False
[vector] 23454 22093 22596 23441 False
[vector] 22731 21504 23184 22714 False
[vector] 25307 21566 20865 24587 False
[vector] 25257 22820 20303 23858 False
[vector] 23312 23789 20867 23121 False
[vector] 24692 22405 22332 22972 False
[vector] 22274 22351 23062 22092 False
[vector] 26190 21999 19756 23204 False
[vector] 22157 21043 19240 25619 False
[vector] 25295 21032 22078 22411 False
[vector] 23891 23624 22015 22940 False
[vector] 22999 21152 23357 22509 False
[vector] 23876 21611 19667 25317 False
[vector] 24474 22549 21723 24410 False
[vector] 24406 23624 21212 22685 False
[vector] 23910 22509 20924 24930 False
[vector] 21782 22673 22991 21565 False
[vector] 23781 23089 22369 22635 False
[vector] 23939 20997 19845 25135 False
[vector] 23709 22880 22489 22685 False
[vector] 24150 23632 21303 23288 False
[vector] 25137 21500 21931 23630 False
[vector] 25596 21945 19302 24200 False
[vector] 22429 24244 20782 21374 False
[vector] 25312 21816 21833 22551 False
[vector] 25208 22472 21640 23629 False
[vector] 22605 21451 23421 21720 False
[vector] 23640 22320 22881 22905 False
[vector] 24622 21317 22174 24007 False
[vector] 22034 20652 20013 25501 False
[vector] 21102 24313 20683 20950 False
[vector] 22197 23930 19932 23064 False
[vector] 24514 21583 22618 22149 False
[vector] 24317 23655 21570 22594 False
[vector] 22963 22569 22644 23036 False
[vector] 26070 21189 20664 23022 False
[vector] 26467 21155 18957 23106 False
[vector] 24960 23313 21224 23850 False
[vector] 24873 22042 19820 24813 False
[vector] 25108 23486 20749 23476 False
[vector] 23938 21341 23246 22673 False
[vector] 25466 22348 19055 24227 False
[vector] 24539 22415 22446 23010 False
[vector] 24382 23018 22030 23937 False
[vector] 24999 22780 21462 23797 False
[vector] 25588 22468 21229 23527 False
[vector] 23903 22797 22539 22611 False
[vector] 23975 22089 21267 24857 False
[vector] 22330 20384 22917 23449 False
[vector] 23418 21719 19299 25267 False
[vector] 26158 21366 21008 22315 False
[vector] 23384 23112 20309 24572 False
[vector] 26288 20606 18868 23396 False
[vector] 24734 23558 20326 22271 False
[vector] 26811 19757 17061 22263 False
[vector] 22361 24145 21524 21418 False
[vector] 23430 22909 20801 24743 False
[vector] 25276 21644 21218 24349 False
[vector] 24920 21962 20038 24855 False
[vector] 25873 21029 19723 24043 False
[vector] 23377 23067 20522 24348 False
[vector] 26222 21167 20656 22547 False
[vector] 26015 22280 19272 23465 False
[vector] 25515 22228 19917 24102 False
[vector] 22977 22177 23206 21883 False
[vector] 24244 23323 20523 24086 False
[vector] 21810 21780 23487 21039 False
[vector] 23446 21176 23156 23064 False
[vector] 23617 22991 22520 22813 False
[vector] 23480 21583 22673 23600 False
[vector] 25114 20946 20395 24884 False
[vector] 25444 22342 20366 24517 False
[vector] 24888 20235 22614 21359 False
[vector] 26375 21740 19889 22943 False
[vector] 22546 23492 20148 23799 False
[vector] 23803 22671 21270 24818 False
[vector] 24458 20479 22896 22714 False
[vector] 23025 20678 23266 23156 False
[vector] 24111 22070 21416 24655 False
[vector] 24969 23598 19898 22711 False
[vector] 23773 21720 19928 25213 False
[vector] 20496 22083 23341 20709 False
[vector] 24702 22748 19640 24655 False
[vector] 23009 22175 19929 25365 False
[vector] 23888 23806 20831 23013 False
[vector] 23781 20679 22582 24006 False
[vector] 26102 22042 20338 22660 False
[vector] 22136 20819 23511 22252 False
[vector] 23784 22196 20599 25154 False
[vector] 24026 23757 20774 22818 False
[vector] 24600 21362 20415 24862 False
[vector] 22333 22137 23339 21374 False
[vector] 25990 22593 20713 22835 False
[vector] 23334 22704 22740 21984 False
[vector] 25851 23047 19448 23261 False
[vector] 19866 19533 24009 19677 False
[vector] 21777 20139 23914 21492 False
[vector] 26294 21059 20459 22756 False
[vector] 22923 22573 19987 25154 False
[vector] 23276 23408 20848 23960 False
[vector] 22601 24403 20309 21364 False
[vector] 23631 23758 21268 23012 False
[vector] 25272 22840 20925 23348 False
[vector] 22734 21358 23391 22338 False
[vector] 24244 21813 23069 23345 False
[vector] 23773 22250 22565 23598 False
[vector] 23645 21945 22624 23502 False
[vector] 26648 21728 18702 22442 False
[vector] 24491 22206 21726 24304 False
[vector] 23543 21618 22660 23753 False
[vector] 26418 21456 20627 21845 False
[vector] 24313 22113 20727 24871 False
[vector] 24853 21637 21944 23803 False
[vector] 25608 22471 21273 23228 False
[vector] 26063 21587 20897 23423 False
[vector] 25305 22620 21448 23647 False
[vector] 24156 22760 20855 24631 False
[vector] 24871 23187 21313 23363 False
[vector] 22334 19880 23113 23234 False
[vector] 25348 22429 19960 24151 False
[vector] 23032 21430 23327 22233 False
[vector] 23938 22693 22442 22953 False
[vector] 26009 21081 18954 24081 False
[vector] 22405 20940 23835 21690 False
[vector] 24774 22207 22325 23601 False
[vector] 22491 20542 23777 21901 False
[vector] 22930 22291 22674 23312 False
[vector] 24202 21277 22463 23851 False
[vector] 23914 23302 19875 24277 False
[vector] 23444 22903 21693 24290 False
[vector] 26112 21439 20594 22330 False
[vector] 25025 22932 19971 24407 False
[vector] 23188 22834 21156 24738 False
[vector] 23688 21665 19939 25230 False
[vector] 23283 22017 23192 21733 False
[vector] 23131 22059 23142 22263 False
[vector] 22946 21568 22305 24210 False
[vector] 23607 24005 20502 22597 False
[vector] 22844 19791 23523 22038 False
[vector] 22736 23718 20795 23274 False
[vector] 23563 21856 21890 24579 False
[vector] 24182 21451 19653 25167 False
[vector] 25756 22468 20483 23529 False
[vector] 22077 22153 23235 20942 False
[vector] 25593 21569 20382 24101 False
[vector] 25805 21022 19313 24228 False
[vector] 23292 22013 21542 24696 False
[vector] 23120 21091 23576 21895 False
[vector] 23704 23477 21766 23411 False
[vector] 23757 22239 22851 22380 False
[vector] 23546 23399 20716 23836 False
[vector] 24028 21982 23043 22339 False
[vector] 25338 22466 21398 22756 False
[vector] 25355 22815 20871 23544 False
[vector] 23909 22389 21166 24813 False
[vector] 25266 23284 19356 22280 False
[vector] 25650 21530 21730 22779 False
[vector] 25121 23083 19610 23920 False
[vector] 22380 21591 23405 21909 False
[vector] 23843 23082 22336 23143 False
[vector] 23363 23822 21803 22672 False
[vector] 21080 21677 23572 20723 False
[vector] 25743 22464 21423 23373 False
[vector] 23808 23465 21257 23492 False
[vector] 23695 22246 22884 21872 False
[vector] 26097 22099 19827 23038 False
[vector] 23542 23190 21359 24147 False
[vector] 25006 22502 22000 23210 False
[vector] 22654 21868 23308 20981 False
[vector] 25560 22036 21653 22679 False
[vector] 23256 22753 22860 22653 False
[vector] 25104 23465 21070 23210 False
[vector] 25365 22774 19521 24291 False
[vector] 26148 20760 21220 22284 False
[vector] 22489 23202 22458 22358 False
[vector] 22588 23875 20150 23135 False
[vector] 22297 24329 20343 21651 False
[vector] 22542 21716 23336 21620 False
[vector] 25111 22489 21859 22912 False
[vector] 24059 20552 23219 22344 False
[vector] 26073 22440 20252 22912 False
[vector] 24173 23503 21724 23234 False
[vector] 24797 21229 22689 23110 False
[vector] 23421 21690 21348 24816 False
[vector] 25753 22433 20062 23714 False
[vector] 24071 23692 21185 22495 False
[vector] 23483 21658 22217 24238 False
[vector] 24133 22281 21062 24822 False
[vector] 22612 23321 20627 24185 False
[vector] 23167 21863 19438 25431 False
[vector] 26575 21278 19419 22035 False
[vector] 24428 21681 22653 22788 False
[vector] 22284 21576 23300 22497 False
[vector] 25718 22604 19803 23490 False
[vector] 26598 20661 19308 21700 False
[vector] 24639 22306 20802 24752 False
[vector] 25511 21567 21769 23266 False
[vector] 26368 22084 19995 22528 False
[vector] 24038 22661 19419 24880 False
[vector] 25772 22188 19041 24077 False
[vector] 24217 21774 20985 25117 False
[vector] 26002 22507 20096 23696 False
[vector] 24532 22472 20885 24578 False
[vector] 24433 21213 20195 24982 False
[vector] 22832 21460 22906 23348 False
[vector] 24768 23592 20047 21404 False
[vector] 22866 21867 22423 23884 False
[vector] 25983 21802 20654 23669 False
[vector] 26151 22363 19099 22905 False
[vector] 25819 22569 20830 23465 False
[vector] 25880 22865 20651 22618 False
[vector] 23294 21899 19824 25407 False
[vector] 24281 21929 21253 24707 False
[vector] 23940 21661 20592 25119 False
[vector] 23838 23958 20754 22560 False
[vector] 24629 20503 22779 22084 False
[vector] 23168 22287 22577 23643 False
[vector] 22420 19843 23787 21033 False
[vector] 25113 23294 20857 22185 False
[vector] 26184 20685 19559 23328 False
[vector] 24610 22014 21644 24344 False
[vector] 23036 22296 21333 24663 False
[vector] 24233 23924 20651 22897 False
[vector] 26495 21354 18881 23051 False
[vector] 23852 21739 23304 22462 False
[vector] 25627 21935 21467 23474 False
[vector] 23941 23472 22092 23393 False
[vector] 23596 23501 21293 23745 False
[vector] 23642 23328 21691 23932 False
[vector] 22164 21842 19527 25421 False
[vector] 26553 20850 19952 21508 False
[vector] 24901 23115 20743 23958 False
[vector] 23695 21077 22640 23795 False
[vector] 26155 21002 19965 23586 False
[vector] 24787 22550 20146 24645 False
[vector] 26605 20317 19202 22115 False
[vector] 24156 21677 19343 25188 False
[vector] 26322 21305 20988 22332 False
[vector] 26257 22038 20532 22506 False
[vector] 25527 23061 19928 23555 False
[vector] 22297 22921 20713 24587 False
[vector] 24633 23179 21278 23618 False
[vector] 26854 20335 18143 22245 False
[vector] 25585 21105 19672 24190 False
[vector] 25266 23153 21210 23700 False
[vector] 23690 21953 22893 22906 False
[vector] 25737 21314 18900 24224 False
[vector] 26079 21953 20293 23182 False
[vector] 22393 21382 23672 21497 False
[vector] 24355 22590 20198 24735 False
[vector] 25394 22112 21635 23176 False
[vector] 22222 24322 20415 20367 False
[vector] 25052 20174 22594 21376 False
[vector] 25459 20971 22058 22428 False
[vector] 23864 23454 19798 23824 False
[vector] 25692 20988 21908 22306 False
[vector] 25506 21348 21913 22759 False
[vector] 23464 22540 19350 25049 False
[vector] 23889 23893 20941 22508 False
[vector] 23104 22359 22516 23689 False
[vector] 26397 22402 18712 23072 False
[vector] 25115 21426 22329 22080 False
[vector] 23734 22253 19690 25266 False
[vector] 24308 23629 20644 22999 False
[vector] 23238 23518 20609 23785 False
[vector] 24351 23044 20585 24519 False
[vector] 23287 22232 21240 24928 False
[vector] 24130 22777 22099 23699 False
[vector] 24317 20677 19921 25136 False
[vector] 22758 20189 23581 21827 False
[vector] 23682 21379 23338 22456 False
[vector] 22727 22242 23114 21995 False
[vector] 24322 22193 22652 23386 False
[vector] 23027 22025 23283 22336 False
[vector] 23667 23986 21111 22104 False
[vector] 24109 22511 21256 24668 False
[vector] 22557 22679 20563 25058 False
[vector] 23989 22515 22805 22392 False
[vector] 23116 23511 21714 23287 False
[vector] 26037 22687 19443 22808 False
[vector] 26191 22523 19011 23342 False
[vector] 24834 23605 19748 22566 False
[vector] 26156 21652 19135 23383 False
[vector] 23274 22436 21098 24949 False
[vector] 23777 23352 20968 23799 False
[vector] 26639 21219 18812 22157 False
[vector] 23607 23594 22264 23143 False
[vector] 24798 23026 20817 24586 False
[vector] 25622 21570 19364 24211 False
[vector] 22694 24139 21169 22161 False
[vector] 24869 23511 20635 22945 False
[vector] 23333 21865 23269 22186 False
[vector] 25724 22758 20239 23245 False
[vector] 24063 21051 21991 24417 False
[vector] 24094 22996 21022 24518 False
[vector] 21424 23008 22775 21205 False
[vector] 25462 21782 21751 23383 False
[vector] 23175 22757 22780 22227 False
[vector] 26375 21538 20212 22044 False
[vector] 23353 23826 19368 23233 False
[vector] 24852 20997 22492 23227 False
[vector] 23392 22545 22778 21747 False
[vector] 22570 23033 21457 24284 False
[vector] 25318 21558 21807 22972 False
[vector] 23727 21132 20177 25177 False
[vector] 24709 22809 19996 24609 False
[vector] 23521 21724 19275 25324 False
[vector] 24462 23752 20061 21554 False
[vector] 25829 22650 19266 23512 False
[vector] 22863 20391 22859 23892 False
[vector] 26405 21152 20527 22409 False
[vector] 21194 22577 23079 21020 False
[vector] 24282 23991 20472 21594 False
[vector] 23858 23313 21334 23945 False
[vector] 23491 22773 21221 24439 False
[vector] 25351 21283 22071 22498 False
[vector] 23672 23102 19610 24535 False
[vector] 25016 23195 20265 23817 False
[vector] 24513 21569 22674 23017 False
[vector] 23477 23812 21298 22868 False
[vector] 23750 22508 22634 23155 False
[vector] 25491 21606 20450 24140 False
[vector] 24378 21492 19658 25129 False
[vector] 24088 22604 20328 24768 False
[vector] 25939 21495 18528 23963 False
[vector] 26870 19505 17439 21930 False
[vector] 26406 21289 18297 23100 False
[vector] 22242 20349 23420 22761 False
[vector] 23461 22377 21039 24967 False
[vector] 24223 23351 21801 23687 False
[vector] 26645 21237 18836 21033 False
[vector] 23202 22291 20113 25169 False
[vector] 24792 22016 21660 24168 False
[vector] 25536 21757 19434 24680 False
[vector] 25463 21837 21672 22220 False
[vector] 23657 23853 20579 23050 False
[vector] 26740 19871 17510 22678 False
[vector] 26283 21449 19405 23284 False
[vector] 24164 21374 22750 23530 False
[vector] 22433 20915 23377 22396 False
[vector] 24268 21166 22657 23628 False
[vector] 23250 22421 22014 24446 False
[vector] 24555 20792 19241 24960 False
[vector] 25357 21025 22045 22919 False
[vector] 24612 23463 21072 22944 False
[vector] 25257 21623 19956 24699 False
[vector] 23017 23112 22557 21540 False
[vector] 25614 21257 20262 24162 False
[vector] 25400 22436 21545 23246 False
[vector] 24162 22780 21986 24298 False
[vector] 26584 20748 19541 21118 False
[vector] 23081 23852 21184 22888 False
[vector] 24198 21809 21958 24443 False
[vector] 23871 22075 19431 25142 False
[vector] 23864 22722 22477 22769 False
[vector] 24881 20150 22711 22006 False
[vector] 23301 22658 22778 22463 False
[vector] 24478 21924 18742 25126 False
[vector] 24692 21568 18742 24890 False
[vector] 23623 22946 19395 24655 False
[vector] 24602 21508 22148 23886 False
[vector] 26819 20480 18325 21885 False
[vector] 21363 20381 23841 21254 False
[vector] 25049 22285 19559 24690 False
[vector] 21874 21021 23626 21753 False
[vector] 23933 21569 22733 23600 False
[vector] 26026 22766 19932 23000 False
[vector] 23672 22244 22641 23163 False
[vector] 21770 20987 23767 21826 False
[vector] 24283 23772 20728 23350 False
[vector] 23113 21627 23225 22547 False
[vector] 25482 21523 20919 24079 False
[vector] 23715 23177 19474 24444 False
[vector] 23423 24243 20730 22335 False
[vector] 23760 21905 22890 22825 False
[vector] 24624 22060 18958 25048 False
[vector] 25660 21983 21094 23482 False
[vector] 24985 19814 22499 21740 False
[vector] 26337 20934 18979 23193 False
[vector] 25449 21574 21802 22758 False
[vector] 25919 22707 21162 23250 False
[vector] 25161 22337 21936 23365 False
[vector] 24543 22566 19401 24693 False
[vector] 23520 23409 19806 24100 False
[vector] 24278 23036 22066 23551 False
[vector] 24825 23542 20964 22079 False
[vector] 23406 22922 20544 24625 False
[vector] 22434 23045 22468 22688 False
[vector] 25686 22121 20513 23774 False
[vector] 25705 22105 20197 23898 False
[vector] 25599 21143 19612 24498 False
[vector] 24532 22645 19890 24885 False
[vector] 23643 21095 18765 25328 False
[vector] 24851 22532 20938 24454 False
[vector] 26287 22107 19394 22532 False
[vector] 24649 21576 22768 22294 False
[vector] 26311 21648 19329 23229 False
[vector] 25653 22256 20488 24062 False
[vector] 24348 24004 20173 22756 False
[vector] 25266 22247 20962 24679 False
[vector] 24698 23487 20752 23575 False
[vector] 23462 22664 22654 22371 False
[vector] 24365 21868 22878 22780 False
[vector] 24959 22796 19203 24656 False
[vector] 24805 22960 19635 24122 False
[vector] 22666 22496 23041 21585 False
[vector] 24287 23632 19883 23204 False
[vector] 24355 22471 22622 23110 False
[vector] 25252 22291 21630 24066 False
[vector] 26178 22159 19420 22511 False
[vector] 23039 23008 22456 22643 False
[vector] 23753 22728 20361 24930 False
[vector] 25511 22695 20532 23796 False
[vector] 23525 21790 18507 25318 False
[vector] 25119 22485 19443 24533 False
[vector] 26629 21209 19147 21509 False
[vector] 26126 21580 20008 23463 False
[vector] 23600 23726 21219 23164 False
[vector] 24609 21456 19934 24859 False
[vector] 22526 21340 23411 22195 False
[vector] 22278 23662 22104 22160 False
[vector] 23057 21801 21544 24743 False
[vector] 26776 20341 19085 21485 False
[vector] 24307 23542 20534 23504 False
[vector] 24511 20762 22710 22321 False
[vector] 23021 21851 20313 25227 False
[vector] 22509 22990 22719 21858 False
[vector] 25469 21577 21846 22459 False
[vector] 25293 22315 21757 21973 False
[vector] 25304 22621 21080 24026 False
[vector] 26000 21990 20969 22505 False
[vector] 25150 22785 21512 23492 False
[vector] 23499 23192 19831 24431 False
[vector] 24816 22504 19304 24543 False
[vector] 23689 21148 22889 23533 False
[vector] 26162 21202 20616 22770 False
[vector] 24398 22705 20682 24606 False
[vector] 26646 20707 19156 22233 False
[vector] 22993 23167 20091 24501 False
[vector] 23925 22796 20579 24901 False
[vector] 25624 22775 20307 23637 False
[vector] 25611 21220 19442 24248 False
[vector] 26161 22160 19257 22663 False
[vector] 23553 21015 22916 23423 False
[vector] 25581 21151 20580 24222 False
[vector] 25830 22490 20341 23273 False
[vector] 24407 21533 19204 25024 False
[vector] 21765 21215 23254 22753 False
[vector] 23510 22361 19794 25257 False
[vector] 25726 22087 20692 23547 False
[vector] 24807 22130 22310 23832 False
[vector] 23428 22231 23088 22898 False
[vector] 26083 21493 20764 22458 False
[vector] 21303 24330 20395 20690 False
[vector] 22279 22435 23087 20774 False
[vector] 23360 23599 19581 23777 False
[vector] 24339 22025 19420 25182 False
[vector] 21778 24194 20229 22573 False
[vector] 24365 21913 19967 25114 False
[vector] 23953 21141 23251 22012 False
[vector] 21309 20338 23843 21368 False
[vector] 24144 23798 20740 22410 False
[vector] 25069 23559 20183 22831 False
[vector] 26804 20540 19009 21430 False
[vector] 22268 22053 23172 22068 False
[vector] 26064 22234 19802 23326 False
[vector] 24710 21735 21758 24258 False
[vector] 23250 23065 22352 23012 False
[vector] 25196 22281 19871 24599 False
[vector] 25524 21765 21776 22901 False
[vector] 26578 21201 18420 23128 False
[vector] 25554 22308 19661 23881 False
[vector] 23592 23196 21208 24007 False
[vector] 24916 22161 22226 22694 False
[vector] 22858 23019 22409 22545 False
[vector] 26072 21882 20772 22714 False
[vector] 23719 24103 20923 21743 False
[vector] 25104 22866 20803 24436 False
[vector] 23078 21734 23093 22630 False
[vector] 26106 22475 19505 22392 False
[vector] 23913 23434 22250 22993 False
[vector] 23954 22046 20866 24931 False
[vector] 23045 23261 22401 21893 False
[vector] 24697 23706 20496 21819 False
[vector] 23753 21275 21399 24754 False
[vector] 23420 22793 22693 21663 False
[vector] 24332 23170 21953 23484 False
[vector] 23226 22734 22404 23492 False
[vector] 24233 22328 20484 25117 False
[vector] 26178 21429 19717 23299 False
[vector] 25519 21805 20374 24085 False
[vector] 24309 22034 22236 24165 False
[vector] 24553 22644 21654 24269 False
[vector] 25400 22833 21127 22974 False
[vector] 22710 23728 19885 23538 False
[vector] 22980 23318 19796 24155 False
[vector] 25656 22222 19172 23872 False
[vector] 24121 22439 22007 24175 False
[vector] 22332 23709 22038 21768 False
[vector] 26702 19964 19668 20491 False
[vector] 23442 22393 22855 22200 False
[vector] 21956 22839 23027 21467 False
[vector] 23505 21914 20981 24968 False
[vector] 21990 23246 22544 22003 False
[vector] 23758 22064 20656 25130 False
[vector] 26197 22790 19815 22370 False
[vector] 26111 22036 20432 22527 False
[vector] 22304 23535 21352 23569 False
[vector] 22602 24101 21612 21558 False
[vector] 25200 23017 20442 23949 False
[vector] 23368 21301 23391 21815 False
[vector] 24372 20877 22954 22503 False
[vector] 23899 21601 23132 22080 False
[vector] 23887 23637 21322 22668 False
[vector] 23165 22431 19181 25195 False
[vector] 23081 21816 20628 25246 False
[vector] 23362 23637 20944 23574 False
[vector] 23782 23740 21555 22066 False
[vector] 25253 21868 21629 23838 False
[vector] 26086 22014 20649 23136 False
[vector] 21775 20392 23811 21723 False
[vector] 24265 22290 21202 24676 False
[vector] 22974 23954 21299 22570 False
[vector] 23586 22945 22671 22222 False
[vector] 23914 21073 20118 25195 False
[vector] 23880 22271 22810 22050 False
[vector] 21894 20830 23652 21874 False
[vector] 24638 21782 21547 24614 False
[vector] 26224 21357 19283 23493 False
[vector] 24001 22660 22695 22447 False
[vector] 26266 21048 19428 23608 False
[vector] 25337 22133 20513 24264 False
[vector] 26080 22477 19548 23320 False
[vector] 23454 23503 20252 23798 False
[vector] 25785 22545 18693 23707 False
[vector] 22930 22184 23133 22063 False
[vector] 26146 21689 20573 21988 False
[vector] 23490 22249 21966 24301 False
[vector] 23774 24135 20733 22151 False
[vector] 24452 22739 21488 24357 False
[vector] 23728 22930 21633 24143 False
[vector] 21771 22313 23249 21092 False
[vector] 24354 22550 20486 25047 False
[vector] 24663 21527 19196 24995 False
[vector] 23596 24100 21560 22519 False
[vector] 26808 20407 18577 22051 False
[vector] 23562 20463 23149 22921 False
[vector] 23512 22512 22731 22824 False
[vector] 25928 21695 18669 23954 False
[vector] 25720 22762 20279 23056 False
[vector] 23399 23054 19499 24646 False
[vector] 22803 24419 20062 20957 False
[vector] 24831 21483 21898 24115 False
[vector] 25822 21418 20021 24157 False
[vector] 24085 19977 23164 21538 False
[vector] 22762 22103 22207 24163 False
[vector] 23373 21585 20293 25327 False
[vector] 24846 21987 22004 24050 False
[vector] 22131 23834 22029 21568 False
[vector] 23631 21621 22001 24495 False
[vector] 22334 23930 18512 22980 False
[vector] 24872 22022 22165 23522 False
[vector] 25007 22940 20939 24131 False
[vector] 26908 20545 18909 21836 False
[vector] 24317 23133 21931 23975 False
[vector] 24061 23064 21394 24423 False
[vector] 23817 21270 21365 25001 False
[vector] 22573 23789 20081 23161 False
[vector] 23078 23083 22518 22485 False
[vector] 23713 23529 20947 23390 False
[vector] 21570 21559 23434 21757 False
[vector] 24551 21713 22612 22458 False
[vector] 26105 21769 19628 23499 False
[vector] 23393 23750 21233 23267 False
[vector] 25583 22172 20126 24431 False
[vector] 25343 22163 21834 22426 False
[vector] 22479 20984 23614 21708 False
[vector] 24094 21833 22971 22526 False
[vector] 23071 22814 22809 22140 False
[vector] 24775 22558 21048 24544 False
[vector] 26094 21848 20117 23691 False
[vector] 26066 21649 20193 23746 False
[vector] 25930 22615 20293 23487 False
[vector] 24978 22154 22193 23202 False
[vector] 25902 22416 20369 23542 False
[vector] 25573 20460 21758 22540 False
[vector] 23738 23479 21330 23445 False
[vector] 22066 22247 23045 22145 False
[vector] 22970 22969 20446 24596 False
[vector] 22406 21069 23382 22502 False
[vector] 24685 23130 21100 23945 False
[vector] 22395 21543 23579 22020 False
[vector] 23096 24139 20839 22859 False
[vector] 25476 22644 21331 23017 False
[vector] 23850 22790 21101 24435 False
[vector] 23233 22587 19708 25058 False
[vector] 24521 22169 19219 24944 False
[vector] 25513 22729 20844 23615 False
[vector] 24059 22568 20347 24780 False
[vector] 24137 22588 19083 25058 False
[vector] 26356 20407 17416 23372 False
[vector] 24416 21868 22153 24339 False
[vector] 22794 20457 23521 22284 False
[vector] 23108 21533 23413 21702 False
[vector] 20936 24062 21725 20922 False
[vector] 26335 21403 18746 23515 False
[vector] 26307 21204 18822 23570 False
[vector] 26245 21512 18561 23478 False
[vector] 26217 21313 18637 23533 False
[vector] 24039 20743 23193 22223 False
[vector] 23019 21562 23381 21614 False
[vector] 22519 21777 23334 20921 False
[vector] 23433 22244 20365 25132 False
[vector] 24230 22128 21879 24343 False
[vector] 23869 22113 22094 24300 False
[vector] 24983 22373 22049 23709 False
[vector] 23011 21032 23370 22457 False
[vector] 21926 24329 20538 20892 False
[vector] 24294 21920 21586 24501 False
[vector] 25472 22126 20663 24409 False
[vector] 25415 23302 20550 21940 False
[vector] 25436 21578 21078 23933 False
[vector] 23210 23090 20339 24424 False
[vector] 23417 23520 21039 23421 False
[vector] 25434 22984 19952 23724 False
[vector] 25475 21045 21316 23880 False
[vector] 23581 23797 21336 22818 False
[vector] 23155 21012 23400 22278 False
[vector] 24541 23577 21521 23359 False
[vector] 23533 23456 20411 23961 False
[vector] 22848 22268 23201 21456 False
[vector] 26740 20173 19257 21084 False
[vector] 24231 22636 20565 24751 False
[vector] 22673 23927 20413 22946 False
[vector] 24604 22113 21584 24459 False
[vector] 25487 21835 21139 23613 False
[vector] 23416 22555 22704 23036 False
[vector] 23963 23282 22327 23446 False
[vector] 24955 21628 22464 22641 False
[vector] 25090 22004 21223 24802 False
[vector] 23694 24146 19784 22245 False
[vector] 23560 22280 20751 25108 False
[vector] 25463 21996 21487 23457 False
[vector] 22662 23264 21536 24073 False
[vector] 26338 19759 20677 21127 False
[vector] 26601 20777 18731 22839 False
[vector] 23954 23464 20973 23458 False
[vector] 22721 20973 23473 22086 False
[vector] 25019 23038 19575 23972 False
[vector] 24747 23554 20573 22272 False
[vector] 25182 23115 20310 23756 False
[vector] 23141 22661 19375 25041 False
[vector] 21528 24486 19941 20144 False
[vector] 25386 21971 21547 23340 False
[vector] 26587 20740 19797 21892 False
[vector] 24758 21762 22451 23163 False
[vector] 24369 22664 21136 24711 False
[vector] 26196 21191 19800 23233 False
[vector] 25119 23407 20260 23284 False
[vector] 23948 22979 22103 23745 False
[vector] 23411 22434 20130 25079 False
[vector] 22528 21473 23263 22713 False
[vector] 25108 23091 20729 23855 False
[vector] 26329 21450 19556 22968 False
[vector] 23322 24293 20097 21233 False
[vector] 23002 21376 19642 25563 False
[vector] 26091 22033 20388 22826 False
[vector] 22638 23723 20227 23588 False
[vector] 25013 22009 22011 23562 False
[vector] 25361 22969 21307 23299 False
[vector] 23313 21831 23302 22134 False
[vector] 24610 22109 22530 22347 False
[vector] 25963 20634 21479 21761 False
[vector] 23022 22253 22770 23263 False
