[nb-items] 30
[nb-objectives] 6
[nb-pareto] 1980
[nb-lorenz] 13
[runtime] 172.64725399017334
[format] f1 f2 f3 f4 f5 f6 isLorenzND
[vector] 9332 8894 8570 10432 7716 11282 False
[vector] 10448 9961 10059 12614 9097 8695 False
[vector] 10071 10199 8097 11414 7716 10881 False
[vector] 10367 8992 10071 11770 9114 9971 False
[vector] 8046 8285 9585 11903 9872 7085 False
[vector] 10050 11132 9969 12534 8320 9930 False
[vector] 10743 9161 9997 11940 9241 9211 False
[vector] 9500 10648 8772 11791 8050 10732 False
[vector] 10964 10582 9826 12759 8222 9358 False
[vector] 12160 10384 9398 12457 7125 9110 False
[vector] 9302 6992 9276 10024 9975 9097 False
[vector] 10564 10250 9389 12377 9103 9428 False
[vector] 10669 10663 9351 12717 8248 9680 False
[vector] 9252 11010 8969 12436 8341 9883 False
[vector] 10049 9288 9380 11353 9643 9622 False
[vector] 9352 9143 8137 11520 10084 9255 False
[vector] 9056 8816 9987 11415 9846 8476 False
[vector] 10415 10780 9556 12451 7980 9585 False
[vector] 10078 10204 9116 12962 9175 9150 False
[vector] 9749 10091 9034 12948 9360 9756 False
[vector] 8139 8503 8263 10857 9587 10410 False
[vector] 9383 9552 8827 12049 9730 9241 False
[vector] 10155 10069 9352 12583 9322 10096 False
[vector] 9385 10861 9890 12050 8310 10209 False
[vector] 8809 9683 9387 11444 9903 8439 False
[vector] 9841 10482 8576 10814 7533 10943 False
[vector] 10297 10558 10366 11682 8135 10455 False
[vector] 10252 9135 8409 12363 9851 8585 False
[vector] 8871 9137 9170 11451 9371 10763 False
[vector] 10321 10390 9911 12008 9311 9228 False
[vector] 10676 10329 8967 11428 7602 10743 False
[vector] 9726 9565 9305 12387 9681 9822 False
[vector] 10243 11027 9816 12684 8276 9993 False
[vector] 9523 10268 8911 11910 9332 9181 False
[vector] 11475 10754 9624 11370 7024 9908 False
[vector] 11869 10134 10162 11210 7405 8702 False
[vector] 9898 8263 10135 11218 9831 8262 False
[vector] 9430 10913 9215 13083 8778 9335 False
[vector] 11447 10781 10090 12047 7581 9440 False
[vector] 10529 9815 9089 12908 9436 7729 False
[vector] 10418 9190 9434 12116 9663 8723 False
[vector] 10406 10099 10321 12805 8983 9199 False
[vector] 11776 10894 10172 12061 7396 8834 False
[vector] 9629 10027 9184 12184 9599 9248 False
[vector] 12043 9922 8223 11269 6704 9650 False
[vector] 9029 11386 9266 11111 7022 9015 False
[vector] 10307 10143 9485 13368 8936 8723 False
[vector] 10337 11100 9486 12178 7933 10084 False
[vector] 10094 10216 8385 12969 8801 9533 False
[vector] 9865 8982 9559 12717 9335 8716 False
[vector] 8904 9193 9172 12226 9950 8807 False
[vector] 10392 10278 9418 11718 8587 10676 False
[vector] 9975 11167 9336 12478 7855 10048 False
[vector] 9717 9716 9206 11150 7463 10895 False
[vector] 10546 9874 10020 12650 8411 10395 False
[vector] 9099 10070 10653 11372 9285 9660 False
[vector] 9235 10968 10140 12494 8529 8553 False
[vector] 10009 10391 10575 12037 8970 10073 False
[vector] 10180 9273 8741 11925 9158 10692 False
[vector] 8984 9541 8651 11797 9406 10762 False
[vector] 11167 10923 9979 11615 7446 9225 False
[vector] 9718 9247 8685 11579 8061 10980 False
[vector] 8789 9405 7989 11907 8856 11138 False
[vector] 9606 9671 8500 12295 9445 9867 False
[vector] 10337 9663 9913 11899 9315 9959 False
[vector] 10615 9490 9789 12762 8483 9555 False
[vector] 12091 10245 9474 11879 7736 8180 False
[vector] 11279 9627 8832 12401 9254 9397 False
[vector] 9503 9902 8014 11397 8235 11196 False
[vector] 9509 10590 9292 11912 8525 10878 False
[vector] 9814 9339 8343 11689 9430 9985 False
[vector] 9764 8990 8656 12577 10040 8423 False
[vector] 8940 10304 8927 12431 8988 10560 False
[vector] 10914 9710 10727 12031 8170 9297 False
[vector] 9807 10150 9857 11617 9218 9481 False
[vector] 9177 8708 10125 11143 9885 8897 False
[vector] 9100 8256 8900 11063 9536 10256 False
[vector] 9881 10503 9702 12212 7511 10463 False
[vector] 11825 10178 9067 11384 6610 9274 False
[vector] 9795 10518 9544 12134 7999 10543 False
[vector] 8466 9144 9576 11351 9463 10130 False
[vector] 10863 10211 9330 12477 8189 10191 False
[vector] 10315 9978 10928 11490 9106 9533 False
[vector] 9528 8506 9192 11566 9909 8717 False
[vector] 10739 8287 8360 11253 9588 9175 False
[vector] 10715 9628 10121 12547 8717 9655 False
[vector] 9613 8740 8905 11941 8484 10882 False
[vector] 8931 9016 9130 10777 9661 10435 False
[vector] 12167 9597 9108 11607 7915 7488 False
[vector] 10323 11351 8592 11171 6145 9423 False
[vector] 10067 10693 9275 12758 8312 10066 False
[vector] 10275 10524 10149 12570 8849 9427 False
[vector] 9775 9425 8601 12192 9751 9127 False
[vector] 10572 11140 9898 12698 8091 9387 False
[vector] 10514 9738 8671 12847 9161 8623 False
[vector] 12132 10139 9044 11246 7184 9188 False
[vector] 11683 9831 9015 12422 8609 9438 False
[vector] 10039 9720 10733 11908 8769 10085 False
[vector] 10565 10323 10046 12292 8863 9646 False
[vector] 10730 10760 9542 12167 7821 9890 False
[vector] 10069 10467 9410 12372 8919 10365 False
[vector] 10392 10801 10309 12314 8006 9214 False
[vector] 9732 10025 9486 11679 8758 10809 False
[vector] 11374 9734 10628 11867 7565 8128 False
[vector] 10314 9137 10184 11338 9636 10025 False
[vector] 9310 8691 9256 12267 9876 8059 False
[vector] 10482 10408 9299 12983 8530 9191 False
[vector] 10482 10572 8966 13077 8389 8537 False
[vector] 9278 8700 11028 11283 9180 9190 False
[vector] 11139 10950 10445 12292 8003 8757 False
[vector] 10630 10622 9210 12382 7587 9790 False
[vector] 11270 10614 9855 12547 7341 9048 False
[vector] 8982 10238 9303 13055 8712 9944 False
[vector] 8421 8602 10823 10619 9665 8429 False
[vector] 9266 8200 10144 10301 9867 8030 False
[vector] 10367 10609 9264 12539 7986 10019 False
[vector] 8784 10512 8571 10928 6949 10916 False
[vector] 10259 9969 9729 12831 8704 9967 False
[vector] 9952 10369 10115 13224 8647 8981 False
[vector] 12195 9632 9365 11458 7143 8289 False
[vector] 10251 10061 9971 11688 8912 10228 False
[vector] 9894 9596 10628 11631 9392 9507 False
[vector] 9700 10902 8938 13073 7947 9644 False
[vector] 12473 9437 9094 11457 7643 7728 False
[vector] 9345 9847 10116 11321 9171 10496 False
[vector] 9205 7641 8650 10473 10543 8053 False
[vector] 10286 10637 10855 11874 8381 9893 False
[vector] 9661 10715 8957 13123 8350 9726 False
[vector] 10008 10987 9404 12164 8118 10690 False
[vector] 11526 9573 9479 12264 9220 8969 False
[vector] 8890 7478 8778 10312 10258 8687 False
[vector] 10210 11207 9748 12998 8013 9351 False
[vector] 12167 9433 9441 11513 8056 8142 False
[vector] 10630 10530 9922 12959 8536 8820 False
[vector] 9894 9935 9779 12687 8537 10190 False
[vector] 11191 9483 8668 12339 8534 10077 False
[vector] 9060 8818 9005 11751 7998 11103 False
[vector] 10365 9748 9044 12526 8365 10650 False
[vector] 10594 9627 9436 11544 7027 10750 False
[vector] 10353 10531 9202 12523 8357 10143 False
[vector] 10074 11123 10172 11915 7902 10524 False
[vector] 11192 9338 9929 12718 8817 9113 False
[vector] 10666 9776 9995 11913 9130 9353 False
[vector] 9289 8392 9864 11069 10025 9166 False
[vector] 10368 9833 10815 11922 8584 9479 False
[vector] 11362 9004 9300 11473 9344 8640 False
[vector] 9314 8924 9095 11181 9094 11071 False
[vector] 8925 10586 9920 12152 9127 10122 False
[vector] 9708 10672 9898 11396 7978 10520 False
[vector] 10251 10606 9557 12943 8958 8800 False
[vector] 9673 9119 9454 11183 9516 10382 False
[vector] 9367 10449 8626 12683 8137 10673 False
[vector] 10036 10596 9579 12960 8489 9561 False
[vector] 10542 9592 9933 13116 8407 8532 False
[vector] 8282 9251 8702 11165 9214 10828 False
[vector] 8432 8556 8777 11420 9068 10837 False
[vector] 9900 8010 10238 10987 9623 8215 False
[vector] 9087 9081 9995 11270 9708 8615 False
[vector] 11006 9323 10553 12024 9109 8824 False
[vector] 9815 9663 9314 11754 8230 10899 False
[vector] 10723 10009 10296 12735 9060 8518 False
[vector] 10482 9704 9430 12451 8625 10310 False
[vector] 9370 7877 10019 10492 10023 7921 False
[vector] 10027 9579 9759 12755 9383 8669 False
[vector] 10547 11306 9826 11789 6690 8818 False
[vector] 10483 10923 9077 12721 7611 9849 False
[vector] 9143 7841 10030 10024 10012 8084 False
[vector] 10731 10160 8112 12738 8194 9610 False
[vector] 8985 9770 10554 12285 9004 9463 False
[vector] 11157 9960 10148 11693 8465 9326 False
[vector] 10423 10702 9428 12389 8336 9815 False
[vector] 10658 9113 8727 11998 9813 8925 False
[vector] 9378 9291 8457 12193 9013 11073 False
[vector] 10060 9992 10711 12356 8479 8362 False
[vector] 9880 8586 9330 11615 10203 7672 False
[vector] 9975 10229 9788 11419 7629 10576 False
[vector] 8559 7416 8892 10254 10532 7724 False
[vector] 10119 9787 9121 12198 8453 10785 False
[vector] 9012 9228 10310 11870 9366 9273 False
[vector] 11711 10030 8939 12367 7696 9585 False
[vector] 10888 10550 9284 12712 8351 8877 False
[vector] 9696 10465 9822 12538 8791 10396 False
[vector] 11418 10792 9134 12366 6828 9436 False
[vector] 11372 10526 10322 11946 8182 9447 False
[vector] 9499 9399 9398 11782 8301 11029 False
[vector] 10123 10376 10635 12217 8894 8510 False
[vector] 8797 9152 7687 11364 9183 11102 False
[vector] 8576 9921 9834 12364 9605 8921 False
[vector] 11800 10247 9760 12344 8176 9123 False
[vector] 9050 8601 10040 10875 10003 8216 False
[vector] 8895 9456 9466 11636 9694 10022 False
[vector] 10129 9311 9469 12792 9364 7904 False
[vector] 10136 10734 9911 12745 8723 9661 False
[vector] 8800 8684 8938 10594 9475 10621 False
[vector] 8986 9288 8754 11566 9198 10715 False
[vector] 9514 9692 9592 12074 9422 9422 False
[vector] 8838 8689 6884 11230 8070 11578 False
[vector] 10674 10203 9909 12142 8170 10697 False
[vector] 12173 10130 8226 11111 6919 9025 False
[vector] 9816 8669 8373 11813 10009 8367 False
[vector] 10728 8366 8849 11445 9834 8613 False
[vector] 11567 9092 7833 11632 7376 10103 False
[vector] 10465 10122 9370 13206 8103 9057 False
[vector] 8910 9860 9448 11860 9446 9708 False
[vector] 9405 9923 8951 11656 9120 10788 False
[vector] 9779 8580 9406 11180 10048 8255 False
[vector] 9712 10002 10067 12315 9399 9644 False
[vector] 10311 8732 7876 11609 9683 9447 False
[vector] 9137 8210 7858 11329 10272 8589 False
[vector] 9822 10102 9510 12747 9317 8526 False
[vector] 7760 9669 9495 11413 9665 9244 False
[vector] 10667 10836 9359 12906 8257 8583 False
[vector] 9996 9130 7779 12014 9082 10468 False
[vector] 8801 8539 10199 10973 9758 9657 False
[vector] 9932 9979 9857 11992 9118 9564 False
[vector] 9750 8600 8559 10761 9816 9754 False
[vector] 10486 8985 9417 12728 9348 8322 False
[vector] 9590 10059 9363 13176 9364 8988 False
[vector] 9872 8323 8579 10914 9663 9704 False
[vector] 8892 8588 8954 11473 10025 9435 False
[vector] 11290 9548 8343 12209 9008 9959 False
[vector] 10600 10346 10955 11664 8444 9601 False
[vector] 9306 10024 9749 12680 9437 9304 False
[vector] 10746 9749 8155 11289 7768 10731 False
[vector] 8589 9057 8289 11235 10109 8874 False
[vector] 8904 8823 6314 10513 6744 11579 False
[vector] 11443 9935 9754 12385 9274 9582 False
[vector] 9803 9931 9645 12915 8892 9409 False
[vector] 9064 8216 8899 12132 10007 8052 False
[vector] 8868 9947 9099 13272 9356 8274 False
[vector] 10405 8543 7729 11571 9153 10510 False
[vector] 11181 8725 8356 11993 9384 8384 False
[vector] 9759 9481 10058 10800 8416 10720 False
[vector] 12280 8817 8624 11754 7252 7667 False
[vector] 10633 9215 8974 12492 9714 7989 False
[vector] 10162 9294 11003 11227 8917 8309 False
[vector] 11776 10668 9782 11439 7752 9155 False
[vector] 11361 11179 10148 11836 7178 9709 False
[vector] 10856 8763 8006 11655 7588 10802 False
[vector] 11165 10294 9692 12480 8633 9489 False
[vector] 9006 10440 8950 12446 9466 9156 False
[vector] 9405 9910 10639 11222 9013 9900 False
[vector] 10422 8657 8475 11614 8627 10749 False
[vector] 8983 9914 9221 11885 9787 9222 False
[vector] 10973 10676 9345 12756 7985 8823 False
[vector] 9372 9631 9316 12241 9976 8679 False
[vector] 9482 10313 7629 11128 7559 10946 False
[vector] 9400 9485 10578 12510 9222 8588 False
[vector] 9337 10100 10418 11864 8844 10532 False
[vector] 9452 9343 8616 11397 9862 9583 False
[vector] 8694 9612 9552 11833 9601 9435 False
[vector] 9696 8826 9798 11094 10014 8545 False
[vector] 10383 9573 10592 12244 9304 9265 False
[vector] 9658 8983 8123 11370 9812 9495 False
[vector] 11364 10431 8052 10974 6253 10340 False
[vector] 10445 8650 8481 11487 9598 9010 False
[vector] 11843 10459 10234 12705 7784 8962 False
[vector] 10247 8869 8591 11656 9969 9430 False
[vector] 10602 10649 9676 13059 8144 9322 False
[vector] 11715 10650 8885 11407 6359 9764 False
[vector] 9963 10290 9626 13032 8401 9543 False
[vector] 10872 9459 9110 12611 8631 9491 False
[vector] 9982 9108 7720 12051 9682 9538 False
[vector] 9504 10457 9421 12965 8961 9257 False
[vector] 10705 9831 8340 12047 7959 10473 False
[vector] 10714 9773 8860 12168 8434 10619 False
[vector] 7880 8197 9528 10430 10058 9321 False
[vector] 9667 10189 9655 12642 8240 10241 False
[vector] 10950 9668 10533 13067 8875 8958 False
[vector] 10720 11161 9418 11681 7058 10066 False
[vector] 10748 10135 10838 11732 8139 10047 False
[vector] 8778 8893 8514 11327 8415 11082 False
[vector] 9543 10978 10682 11792 8678 9620 False
[vector] 9824 10264 10603 11660 8692 9720 False
[vector] 10102 9734 9231 12557 9808 9062 False
[vector] 10900 10412 9236 12560 8436 9273 False
[vector] 9045 9322 8686 11876 9919 8744 False
[vector] 9013 7266 10036 10217 9721 9096 False
[vector] 10827 10481 10621 12664 8697 9225 False
[vector] 10744 9426 9235 12459 9131 9389 False
[vector] 11150 8531 8496 11595 9432 8670 False
[vector] 9898 8389 8442 10829 9511 10200 False
[vector] 10565 9809 9715 12681 8432 10207 False
[vector] 10828 10108 10785 11820 7767 9566 False
[vector] 9177 10989 9680 12537 8395 9242 False
[vector] 9948 10652 10992 11762 7804 9304 False
[vector] 11046 10051 8955 12747 9075 8707 False
[vector] 10674 10848 9768 12633 7395 9332 False
[vector] 10167 10995 9274 12637 8405 9512 False
[vector] 9095 8795 9570 10547 8859 10681 False
[vector] 11930 10283 9518 11599 6157 7547 False
[vector] 11287 10502 8673 12538 8317 9075 False
[vector] 12009 9397 8527 11553 7287 9177 False
[vector] 8131 8110 7953 10720 10330 8756 False
[vector] 8607 8445 8754 10675 10452 8634 False
[vector] 9191 10058 10638 11565 8941 10039 False
[vector] 10872 10787 8649 12313 8099 9950 False
[vector] 10333 10516 10172 12718 8840 10116 False
[vector] 8490 9191 7710 11502 8609 11188 False
[vector] 9926 9167 8651 12495 8062 10724 False
[vector] 11607 9550 9510 12260 8408 9225 False
[vector] 11614 10484 10484 12476 8203 9668 False
[vector] 9902 8980 8476 11359 9169 10322 False
[vector] 8648 9091 9566 12011 10092 8183 False
[vector] 9328 8636 8943 11165 9968 9050 False
[vector] 10693 8580 8603 12207 9573 8222 False
[vector] 11396 9879 9910 12229 8962 9736 False
[vector] 10931 10762 9758 13073 7959 8716 False
[vector] 9632 8909 8841 11292 9820 9240 False
[vector] 9196 8643 9820 11174 9906 8709 False
[vector] 8958 8879 8000 11513 10046 9505 False
[vector] 11063 10165 9701 12790 8549 8946 False
[vector] 9651 9884 8874 11984 9032 10653 False
[vector] 10454 9435 10757 12133 8987 9210 False
[vector] 9421 10819 9696 13086 9015 9870 False
[vector] 9730 8402 7857 12646 9645 9130 False
[vector] 11453 10230 7900 12551 7221 9633 False
[vector] 11296 9741 9578 12444 8728 9636 False
[vector] 9281 9111 9774 10869 9796 9420 False
[vector] 10973 10466 9754 12321 8083 10025 False
[vector] 9403 8411 9480 11010 9921 9015 False
[vector] 10076 10430 8981 13348 8568 8851 False
[vector] 9737 9486 8816 12195 9435 10384 False
[vector] 12066 10023 9574 11671 7738 7457 False
[vector] 10671 10549 9647 12824 8032 9195 False
[vector] 10015 10367 11145 11625 7989 9796 False
[vector] 10446 11194 9843 11635 7114 10080 False
[vector] 10148 9533 10180 11724 9146 9962 False
[vector] 11089 9918 9933 12367 8388 9822 False
[vector] 11349 9512 10728 11659 7567 7405 False
[vector] 8015 8624 10505 10984 9703 8089 False
[vector] 10479 10721 10104 12081 8460 9915 False
[vector] 9832 9729 8759 12827 9306 9143 False
[vector] 8433 10150 9640 11689 9346 10250 False
[vector] 12215 9550 8168 11928 6686 8267 False
[vector] 9617 10191 9371 12919 8255 9578 False
[vector] 10164 10707 9445 12068 8166 10129 False
[vector] 10410 9674 10389 11698 9272 8729 False
[vector] 11694 9916 8193 12324 8222 9346 False
[vector] 9982 9583 10759 11942 9287 8276 False
[vector] 9733 9880 10747 12058 9041 9845 False
[vector] 12089 9973 9000 12151 8430 9124 False
[vector] 9278 9667 8456 12019 9210 10412 False
[vector] 8662 9153 6918 10862 6802 11424 False
[vector] 10834 10190 9951 12561 8968 9652 False
[vector] 8625 8662 8813 11316 9502 10756 False
[vector] 9148 9600 8348 11909 9278 10449 False
[vector] 9175 9680 8617 12536 9815 8274 False
[vector] 12254 9283 7857 11497 6945 8399 False
[vector] 10851 10634 10514 12381 7446 9500 False
[vector] 9941 9029 8605 11806 10241 9190 False
[vector] 9453 10051 8568 12894 8540 10404 False
[vector] 9794 8799 9048 12042 9875 9523 False
[vector] 9394 9141 8488 11677 8107 11470 False
[vector] 8746 8770 9754 10905 8790 10712 False
[vector] 10326 9671 8271 12611 8134 10549 False
[vector] 8782 9434 8680 11085 9322 10664 False
[vector] 10944 11116 10652 12299 7603 9461 False
[vector] 8138 9016 9359 11163 10377 8273 False
[vector] 10098 10476 9760 12198 8682 10813 False
[vector] 9172 9216 11386 10672 8371 8800 False
[vector] 10224 10552 9604 13324 8574 8480 False
[vector] 9363 9878 8051 11563 7598 11097 False
[vector] 9950 9123 8124 11803 10004 8655 False
[vector] 10478 9880 9360 11929 8990 10407 False
[vector] 9355 10063 7896 10551 6615 11065 False
[vector] 9345 8607 8965 10661 9908 9121 False
[vector] 10685 10360 9414 12845 7428 9566 False
[vector] 9926 8746 9735 11490 9738 9092 False
[vector] 11276 10581 9162 12730 8563 8513 False
[vector] 10838 10402 10132 12472 8451 9787 False
[vector] 10159 9831 9397 13046 8470 9867 False
[vector] 10264 8326 8282 11541 9478 10062 False
[vector] 8668 10190 10052 12209 9504 9553 False
[vector] 10709 10154 9423 13028 8827 9140 False
[vector] 9053 8731 9731 10767 9364 10626 False
[vector] 10644 10755 9306 12680 7561 8879 False
[vector] 11230 8881 9372 11440 9432 7657 False
[vector] 11311 10282 9035 11292 7145 10377 False
[vector] 11452 10071 10666 11673 7830 8454 False
[vector] 9223 8248 8570 11904 10003 8820 False
[vector] 9925 8769 8430 12118 9828 9144 False
[vector] 10036 10470 10685 12341 7655 8123 False
[vector] 11463 8457 9249 11094 9611 8347 False
[vector] 10112 9641 8274 10965 7377 11172 False
[vector] 9365 9254 7717 11532 7348 11257 False
[vector] 8778 9358 10171 12488 9422 8638 False
[vector] 9807 9698 9528 12523 9565 8840 False
[vector] 8584 7638 8792 10462 10530 8447 False
[vector] 9869 10903 9644 12342 8394 9767 False
[vector] 10113 9655 8742 12365 9562 9624 False
[vector] 10479 10207 9773 12470 8029 10476 False
[vector] 10775 11307 9925 11649 6929 9474 False
[vector] 11387 10804 10210 11847 7264 9054 False
[vector] 10678 10757 8870 12714 8011 9145 False
[vector] 10815 8809 9535 11808 9707 7852 False
[vector] 10222 9865 9881 11842 9436 8606 False
[vector] 10951 10355 9494 12539 8909 9511 False
[vector] 9833 9478 9435 11300 9025 10516 False
[vector] 8369 9414 9298 11237 9971 9174 False
[vector] 11664 10151 9622 11523 7237 9362 False
[vector] 11065 9992 9693 12601 8540 10043 False
[vector] 9929 8662 7869 10847 9517 10098 False
[vector] 11272 10040 8510 13108 8080 9153 False
[vector] 9707 9218 10096 11774 9681 8588 False
[vector] 10385 9320 10695 12013 9096 9218 False
[vector] 9014 9049 9259 11858 9913 8846 False
[vector] 9549 8855 8452 10598 9730 9830 False
[vector] 9249 8728 10215 11670 9874 7629 False
[vector] 9779 8063 9530 10897 9852 8958 False
[vector] 11244 9841 8586 13163 8993 9006 False
[vector] 8881 8667 9443 11665 10271 8873 False
[vector] 8953 10138 7688 11465 8488 10986 False
[vector] 10369 11329 9607 12014 6967 9134 False
[vector] 10033 10185 9179 11987 8050 11054 False
[vector] 11135 10876 9442 11906 7276 9191 False
[vector] 10049 9892 9568 13243 8804 9274 False
[vector] 9756 8902 8633 11429 9963 8837 False
[vector] 11107 10330 11197 11734 8561 9358 False
[vector] 10365 10156 8221 13155 8822 8852 False
[vector] 9289 9588 7967 11827 8964 10974 False
[vector] 11362 10582 10310 11639 7266 8331 False
[vector] 10564 9232 9214 12415 9566 9216 False
[vector] 9932 11368 8788 11730 6664 9211 False
[vector] 10094 9540 8816 12835 7838 10108 False
[vector] 9994 8884 8492 12238 9719 9136 False
[vector] 10501 9639 9125 12482 8646 10122 False
[vector] 11249 9862 10261 11600 8269 9413 False
[vector] 8490 9647 10000 12567 9388 8598 False
[vector] 8584 9174 8609 12209 9898 8878 False
[vector] 11521 9559 9862 11841 8759 7946 False
[vector] 11897 8756 8692 12251 8127 7685 False
[vector] 8139 7989 7932 11246 9156 10971 False
[vector] 10200 10013 8908 11402 8705 10635 False
[vector] 9826 10011 10706 11429 8484 9673 False
[vector] 9793 9006 8481 12418 9231 10198 False
[vector] 11112 10952 9148 12516 7100 9196 False
[vector] 9401 9175 9624 11633 9557 9928 False
[vector] 10908 9734 10157 12443 9151 9574 False
[vector] 10808 9596 9825 12658 8917 9474 False
[vector] 9217 9614 8993 13160 9539 7658 False
[vector] 9491 9525 8893 11867 9523 10519 False
[vector] 9817 8845 8543 13009 9518 8369 False
[vector] 9673 9939 10093 11977 9112 10462 False
[vector] 9452 9520 10081 10938 7842 10806 False
[vector] 8746 9874 9016 11944 9355 10251 False
[vector] 10379 10520 9428 12995 7700 9326 False
[vector] 9398 9629 9245 12110 10005 8347 False
[vector] 11103 9121 9108 12741 8337 9575 False
[vector] 8954 9983 7875 11005 7640 11061 False
[vector] 9612 9864 9735 12530 9165 9544 False
[vector] 10364 8759 8859 11377 9444 9576 False
[vector] 10875 8885 8370 12143 9656 8144 False
[vector] 9673 8351 10001 10655 9808 7775 False
[vector] 8026 8239 9308 10729 9961 9814 False
[vector] 9747 9579 10979 11002 8699 9184 False
[vector] 8670 10835 10393 11795 8753 8932 False
[vector] 11633 9228 8601 11383 7160 9937 False
[vector] 11013 10604 9848 12467 8532 8953 False
[vector] 11219 9840 9961 13000 8761 8969 False
[vector] 11890 10469 9648 11595 7242 9033 False
[vector] 9760 10012 8545 12756 9114 10318 False
[vector] 10887 9483 8150 11938 9237 9690 False
[vector] 10424 9974 8963 12446 8420 10400 False
[vector] 11306 10390 9554 12195 8398 9613 False
[vector] 9684 9645 8774 11654 9172 10752 False
[vector] 8853 9042 8856 11418 9934 9550 False
[vector] 9780 10482 8522 11280 6871 10894 False
[vector] 10246 9409 8764 11940 9636 9288 False
[vector] 8723 9348 9287 11383 9676 10317 False
[vector] 10099 8846 8467 12268 8959 10438 False
[vector] 9089 8038 8658 10805 10527 7718 False
[vector] 8187 10373 10177 11740 9460 9414 False
[vector] 11322 10367 8213 11194 6758 10285 False
[vector] 12162 9695 8281 11496 7208 8321 False
[vector] 8646 8627 9031 11145 10113 9570 False
[vector] 10910 10477 10217 12434 8392 9061 False
[vector] 9876 9847 8940 12669 8528 10304 False
[vector] 11373 8865 10316 11942 8347 7694 False
[vector] 10440 8595 8504 12789 9323 7928 False
[vector] 10215 8745 7276 11500 7468 11159 False
[vector] 11780 9343 10004 11535 8175 8340 False
[vector] 8668 8950 8901 11549 10241 8178 False
[vector] 10100 10259 10335 12955 9255 8959 False
[vector] 9486 7849 8886 11031 10380 8535 False
[vector] 9393 8796 10571 11958 9327 7826 False
[vector] 10880 8504 7807 11283 9263 9623 False
[vector] 8444 8856 9345 11013 10105 8513 False
[vector] 10964 11369 9322 11326 6265 9066 False
[vector] 8601 10475 9899 12346 9319 9061 False
[vector] 10513 10191 9784 12423 8900 9938 False
[vector] 8630 9031 7873 11616 10076 8541 False
[vector] 8395 9655 8183 11511 9249 10827 False
[vector] 10137 10335 8865 11165 7500 10715 False
[vector] 9307 10262 8271 11463 7322 11017 False
[vector] 10242 10512 10038 12946 9195 9335 False
[vector] 8761 10242 9617 12345 9287 10216 False
[vector] 9971 10249 10964 11783 8767 8635 False
[vector] 10529 9888 9847 12551 8080 9824 False
[vector] 12214 8681 7856 12003 7468 7833 False
[vector] 9822 8893 9202 11077 9940 8365 False
[vector] 10958 10389 8591 12524 8502 9681 False
[vector] 11213 10170 8972 12420 8027 10431 False
[vector] 9046 9159 9295 10729 9344 10628 False
[vector] 9895 9368 10862 11070 8394 9630 False
[vector] 8290 8998 8400 10622 9541 10792 False
[vector] 11260 9783 9772 11408 8023 9975 False
[vector] 9480 10664 8894 13434 8622 9135 False
[vector] 8259 8717 10090 10480 9658 9851 False
[vector] 8592 8428 7726 10994 10122 9501 False
[vector] 9397 9953 9327 13280 8930 9069 False
[vector] 9905 10447 9254 13267 8978 10246 False
[vector] 9401 10517 10617 12477 8112 8489 False
[vector] 9024 9871 8799 11658 9739 9369 False
[vector] 11910 9037 9573 11570 8433 7573 False
[vector] 9690 9055 10647 12120 9247 8884 False
[vector] 10263 9056 7920 12171 9605 9147 False
[vector] 10735 10799 10119 12468 8032 9514 False
[vector] 10404 10859 10045 12643 8226 9023 False
[vector] 9144 9480 9948 12161 8453 10471 False
[vector] 11678 9651 9942 12763 7898 8471 False
[vector] 10975 10503 9337 12567 7976 9920 False
[vector] 9186 10779 9284 12566 8857 10567 False
[vector] 8169 7923 8768 10237 10312 9322 False
[vector] 7632 7835 8645 10504 9514 10661 False
[vector] 11358 9962 10364 12599 8603 8152 False
[vector] 9256 8889 9874 10661 9798 8697 False
[vector] 9390 11345 9829 11761 7376 9727 False
[vector] 10340 10146 9156 11849 8624 10968 False
[vector] 10795 10678 10182 11990 7848 9889 False
[vector] 9488 9618 10310 11996 9430 9167 False
[vector] 9652 10008 8769 13605 8605 8399 False
[vector] 9360 9710 8577 11967 9533 10002 False
[vector] 9389 7435 9962 10387 9848 8336 False
[vector] 10445 10656 10196 12746 7484 9160 False
[vector] 11597 10498 10311 12377 7872 9097 False
[vector] 10484 10182 9434 12597 9137 9490 False
[vector] 10543 9112 9934 11567 9217 9319 False
[vector] 11935 10463 8591 11258 6868 8514 False
[vector] 11346 9357 10146 11846 8678 8780 False
[vector] 8736 9666 8067 11637 8478 11195 False
[vector] 9947 11228 9096 12267 6872 9958 False
[vector] 11704 10729 9374 11599 6605 9202 False
[vector] 9720 9861 10954 11934 8781 9197 False
[vector] 9669 9963 9790 12256 8847 10540 False
[vector] 8361 9793 9812 12530 9714 7964 False
[vector] 8141 9034 9255 11135 9539 10380 False
[vector] 11315 10701 8597 12483 7404 9222 False
[vector] 9333 8694 8111 11878 9632 10004 False
[vector] 10887 10864 9812 12110 7680 10294 False
[vector] 9077 9595 9613 12207 9733 8457 False
[vector] 9837 9862 8630 11774 8870 10764 False
[vector] 9870 10243 11040 11348 8612 9218 False
[vector] 9845 10628 9239 13308 8996 8460 False
[vector] 9321 10494 10528 11038 8391 10207 False
[vector] 10008 8797 9712 11768 8692 10660 False
