[nb-items] 40
[nb-objectives] 5
[nb-pareto] 3004
[nb-lorenz] 11
[runtime] 391.1661522388458
[format] f1 f2 f3 f4 f5 isLorenzND
[vector] 15704 15232 12392 15920 12067 False
[vector] 14936 14712 12581 16156 13185 False
[vector] 15034 15744 11807 15342 11286 False
[vector] 14224 15147 11910 17068 13087 False
[vector] 12955 12797 11875 14729 14711 False
[vector] 15418 14218 14078 14950 12085 False
[vector] 14150 12945 12307 14563 14559 False
[vector] 15134 14379 13865 15633 12058 False
[vector] 13566 13886 14139 13875 13425 False
[vector] 14870 13526 12043 14961 13991 False
[vector] 13995 14513 14277 14654 11591 False
[vector] 11683 11329 11813 12291 15168 False
[vector] 16358 14635 12422 14521 10462 False
[vector] 14416 14831 13665 15537 11720 False
[vector] 14145 15194 12239 16794 12363 False
[vector] 13861 15392 13180 14732 13036 False
[vector] 15389 13928 10974 16088 13003 False
[vector] 14204 15420 13352 15652 12776 False
[vector] 15362 13608 13179 16017 12993 False
[vector] 13576 12169 11278 13898 14726 False
[vector] 14110 14555 14494 13333 11849 False
[vector] 14803 14204 12833 14795 13540 False
[vector] 13730 14814 14357 13415 12377 False
[vector] 14576 14958 11896 15850 13434 False
[vector] 14926 16364 13073 14530 11301 False
[vector] 11815 13389 11551 14147 14556 False
[vector] 14500 13617 14178 15045 13322 False
[vector] 13160 13514 14049 14046 13598 False
[vector] 12041 15341 12294 15131 13437 False
[vector] 14963 13852 14171 14785 12555 False
[vector] 14304 15448 13062 15520 12993 False
[vector] 15145 15964 12789 15109 11140 False
[vector] 14848 14669 12883 16345 12929 False
[vector] 13570 13821 14646 13899 12046 False
[vector] 14348 14224 12926 15500 13558 False
[vector] 15187 14234 13752 16065 11536 False
[vector] 15942 14795 13205 14844 11932 False
[vector] 16666 13486 10739 14577 11236 False
[vector] 14935 16101 12779 15120 11557 False
[vector] 16701 12834 12206 14335 11483 False
[vector] 15662 13464 12883 15569 12884 False
[vector] 14535 14093 13046 16108 13722 False
[vector] 16360 14632 13052 15061 10699 False
[vector] 13390 16250 13214 14794 11773 False
[vector] 14543 13952 13933 15727 13104 False
[vector] 16189 14263 12112 15904 12118 False
[vector] 15177 14207 12773 14963 13189 False
[vector] 13767 14843 14011 14568 12608 False
[vector] 15153 13932 12368 15929 13791 False
[vector] 14241 14804 11913 16962 12985 False
[vector] 13818 13205 12543 15620 14215 False
[vector] 14602 12671 12385 14973 14371 False
[vector] 13816 14416 14299 13626 12780 False
[vector] 15462 15813 12725 14793 11148 False
[vector] 12898 15289 13542 13903 12908 False
[vector] 15148 15021 13361 15694 12134 False
[vector] 13279 14754 14181 13329 12841 False
[vector] 14319 14424 12996 15787 13387 False
[vector] 13757 15176 12355 16781 13022 False
[vector] 14891 14535 11588 16290 13418 False
[vector] 14875 14503 14126 14805 12360 False
[vector] 14250 15984 12298 15668 11833 False
[vector] 12704 13177 13407 13566 14338 False
[vector] 14504 15331 13587 15240 12335 False
[vector] 14926 14285 12453 15705 13859 False
[vector] 13936 14950 13655 15136 13031 False
[vector] 14093 15725 13858 14345 12339 False
[vector] 14813 15006 13468 15960 11731 False
[vector] 14352 14948 14002 13979 12281 False
[vector] 15388 13381 12816 15677 13262 False
[vector] 13367 13085 12656 14591 14662 False
[vector] 15147 14808 13441 15621 11876 False
[vector] 14512 14489 14134 14298 12661 False
[vector] 13136 14358 11551 15208 14089 False
[vector] 14259 13794 14096 15241 12657 False
[vector] 15893 14232 13441 15346 11248 False
[vector] 13966 16666 12698 14169 10798 False
[vector] 13775 15790 13238 14521 12633 False
[vector] 15484 14471 11946 14406 13150 False
[vector] 13913 15123 13574 15216 13269 False
[vector] 15147 14813 13284 15806 11775 False
[vector] 13740 14211 14613 13085 11501 False
[vector] 14985 13724 10791 16067 13648 False
[vector] 14739 13858 13218 16237 13188 False
[vector] 13694 14469 14205 13554 13059 False
[vector] 13156 12289 14120 12526 13951 False
[vector] 14043 14986 13741 14048 13029 False
[vector] 14662 15765 12525 15821 11781 False
[vector] 13467 14894 11822 15067 13917 False
[vector] 14458 14019 11857 16550 13692 False
[vector] 13501 14340 14612 13217 11922 False
[vector] 14038 14743 10914 16657 13119 False
[vector] 14974 13936 12004 15988 13320 False
[vector] 12961 13107 12338 14956 14700 False
[vector] 16255 13874 12033 14934 12966 False
[vector] 13082 13947 12866 14288 14154 False
[vector] 14353 12969 11251 14756 14359 False
[vector] 15646 13324 13516 15254 12448 False
[vector] 16355 14167 11437 15987 10782 False
[vector] 12903 11978 12741 14578 14406 False
[vector] 14756 15974 13106 15344 11846 False
[vector] 14209 13859 12536 15551 13827 False
[vector] 16288 14357 11040 15339 11661 False
[vector] 14662 13838 14592 13757 10934 False
[vector] 14197 14997 11737 15383 13749 False
[vector] 14368 13635 14664 13789 12004 False
[vector] 14231 14443 14527 13533 11754 False
[vector] 14240 16123 12165 15031 10886 False
[vector] 14110 14370 13290 15926 13285 False
[vector] 13244 15104 13595 14363 13238 False
[vector] 14708 14811 13675 15644 12990 False
[vector] 13027 15178 13173 14679 13467 False
[vector] 13784 13676 14030 14031 13537 False
[vector] 16309 14171 11685 15197 12187 False
[vector] 14985 15949 12856 15573 11427 False
[vector] 14790 14835 12434 15041 13586 False
[vector] 13976 15090 13827 14710 13433 False
[vector] 14916 13234 11354 16078 13599 False
[vector] 14790 13885 13827 13934 13388 False
[vector] 14074 15058 13603 15047 13246 False
[vector] 16293 13681 11963 15649 12163 False
[vector] 14732 12191 14121 14757 12640 False
[vector] 16675 13830 11883 15061 9561 False
[vector] 13687 15160 13477 15151 13195 False
[vector] 15051 15498 13561 15765 12029 False
[vector] 13700 14166 12452 16257 13680 False
[vector] 14515 13446 12889 15004 13963 False
[vector] 14298 14180 13841 14921 13505 False
[vector] 14615 14511 14400 13982 11931 False
[vector] 15055 13878 13733 15542 12537 False
[vector] 15838 13375 11793 15429 13104 False
[vector] 14727 14858 13284 16057 11640 False
[vector] 13736 12647 14168 13610 13617 False
[vector] 13668 15080 13285 15412 13284 False
[vector] 12923 12747 11741 13649 14716 False
[vector] 13716 13614 12027 16538 13551 False
[vector] 15468 14801 12785 16523 12595 False
[vector] 13909 13931 12194 15184 14326 False
[vector] 16431 13386 11364 15787 11740 False
[vector] 15446 15354 11663 16265 11922 False
[vector] 16026 14424 13130 15426 12321 False
[vector] 15704 15006 12002 15298 12423 False
[vector] 14318 14005 11774 16078 13749 False
[vector] 14802 15544 13136 15187 12709 False
[vector] 13161 12588 12487 14721 14537 False
[vector] 12558 12592 12657 14673 14587 False
[vector] 13910 13302 13213 14605 14255 False
[vector] 16604 13682 11721 14885 11039 False
[vector] 14735 15465 13923 15369 11302 False
[vector] 14287 15791 13059 15626 13095 False
[vector] 13978 13461 12597 15477 14233 False
[vector] 16910 13655 11414 14663 9988 False
[vector] 16255 14399 12880 15655 11902 False
[vector] 15128 15028 13043 16194 12740 False
[vector] 14053 14815 12035 16237 13531 False
[vector] 15632 14124 12072 15154 13161 False
[vector] 14649 14541 12045 15937 13577 False
[vector] 15753 13340 12892 14527 13208 False
[vector] 16575 13537 12479 14008 11745 False
[vector] 14543 14424 12435 15332 13536 False
[vector] 15432 15342 12557 15604 12037 False
[vector] 14808 13938 14392 14689 11150 False
[vector] 15263 13809 12715 15174 13592 False
[vector] 14817 15084 13961 14126 11511 False
[vector] 15873 14246 11669 15388 12772 False
[vector] 14086 15394 13170 15009 13114 False
[vector] 14575 14117 11152 15698 13964 False
[vector] 16498 13966 12264 14322 11172 False
[vector] 12519 14070 11966 14839 14291 False
[vector] 15941 14297 13082 15796 11818 False
[vector] 13680 13614 12649 14993 14285 False
[vector] 15384 14786 13343 15490 11859 False
[vector] 12718 14224 14044 13532 13597 False
[vector] 15448 14587 12991 15722 12293 False
[vector] 14814 15503 13235 15783 11968 False
[vector] 13510 13734 13865 15266 13486 False
[vector] 15981 14316 12813 15763 12280 False
[vector] 14336 14246 14395 14421 11986 False
[vector] 12802 14079 13883 13974 14208 False
[vector] 13956 15118 12456 16313 12988 False
[vector] 13616 12874 13883 13198 14163 False
[vector] 15648 14512 13029 15808 12225 False
[vector] 15049 13894 11381 16266 13434 False
[vector] 13341 14831 12989 15660 13567 False
[vector] 14958 14874 13833 14779 12679 False
[vector] 14996 15870 12367 15381 11181 False
[vector] 13984 14264 12281 14804 13900 False
[vector] 13932 15747 13710 14376 11214 False
[vector] 14234 12713 13205 13019 14232 False
[vector] 15469 15052 11567 15033 12454 False
[vector] 13532 14182 13798 14290 14040 False
[vector] 16266 14351 12351 15629 12294 False
[vector] 12981 12915 14693 12574 12494 False
[vector] 15397 14704 13484 15838 11850 False
[vector] 12652 12436 13430 13427 14419 False
[vector] 16572 14324 12044 15407 11243 False
[vector] 13634 14818 11924 16478 13309 False
[vector] 13775 14275 14233 15015 12266 False
[vector] 13920 14155 12008 16049 13696 False
[vector] 13677 13726 13336 14951 14076 False
[vector] 13728 15067 14254 13646 12585 False
[vector] 13534 13929 13901 14059 13832 False
[vector] 14510 13871 13146 15900 13724 False
[vector] 14227 12065 12518 14363 14398 False
[vector] 14964 14803 13584 15041 12848 False
[vector] 13210 12896 13565 13563 14201 False
[vector] 14436 15621 11463 15363 13000 False
[vector] 14466 12784 11581 14703 14393 False
[vector] 16516 13880 11766 14251 12215 False
[vector] 13774 16276 13037 14791 11512 False
[vector] 15024 13893 12756 16103 13202 False
[vector] 13765 13534 12948 14567 14028 False
[vector] 16166 15254 11989 14825 11620 False
[vector] 15415 14128 13321 15859 12461 False
[vector] 14884 13081 14272 14351 12535 False
[vector] 13679 15511 12380 15999 12985 False
[vector] 15641 13450 11482 15648 13287 False
[vector] 15489 14964 12702 15455 12027 False
[vector] 16327 13968 11513 16042 11695 False
[vector] 13628 15271 13717 13823 12811 False
[vector] 15929 14136 11882 16333 11019 False
[vector] 13610 14614 14366 13112 12448 False
[vector] 14305 13332 13988 14587 13648 False
[vector] 15148 13346 12933 14542 13730 False
[vector] 14693 14334 14019 15141 12935 False
[vector] 14891 15115 13838 15007 12523 False
[vector] 13010 14464 13156 15533 13783 False
[vector] 11915 14767 13034 14592 14053 False
[vector] 15671 13546 13416 15462 12446 False
[vector] 15776 13571 12775 15737 12907 False
[vector] 14676 13737 14041 14842 13425 False
[vector] 14743 12888 11832 15003 14046 False
[vector] 15246 15462 13095 14977 11984 False
[vector] 16668 14475 11683 14920 10478 False
[vector] 14105 14048 14865 14109 10949 False
[vector] 13527 13437 14920 12794 11075 False
[vector] 14943 14399 13199 15748 13333 False
[vector] 13866 14264 14376 14079 12650 False
[vector] 14583 15105 13296 15709 12374 False
[vector] 12454 13123 12096 14886 14583 False
[vector] 15801 13442 11472 15800 12720 False
[vector] 14861 14721 11985 14626 13345 False
[vector] 16112 14162 12807 14863 12595 False
[vector] 14273 14696 12266 16469 13349 False
[vector] 12852 13927 13960 14427 14078 False
[vector] 13661 13140 14836 13689 11556 False
[vector] 14631 13199 11816 16212 13585 False
[vector] 15843 15595 12505 15794 10910 False
[vector] 15078 12660 13654 13485 13349 False
[vector] 13821 14828 11811 15213 13622 False
[vector] 12795 12517 12819 12923 14652 False
[vector] 15008 14722 13910 15232 12549 False
[vector] 13588 12016 12980 13878 14416 False
[vector] 13469 15106 13585 14640 13316 False
[vector] 13717 14993 12623 16326 13445 False
[vector] 14392 15129 12423 16645 12565 False
[vector] 14031 14706 13461 14055 13489 False
[vector] 15466 14011 12828 15743 12904 False
[vector] 15219 14996 12545 16386 12815 False
[vector] 13364 12983 11386 15134 14540 False
[vector] 13547 16331 12728 14904 11917 False
[vector] 15746 14291 12849 15471 12277 False
[vector] 14734 14453 13174 16340 12837 False
[vector] 16420 13434 11893 15813 11348 False
[vector] 14799 15622 12519 16018 11608 False
[vector] 13644 13116 14475 13137 13045 False
[vector] 14843 13478 12865 16412 13010 False
[vector] 14877 14250 14229 14574 12152 False
[vector] 12809 14347 12656 16368 13497 False
[vector] 14028 14593 12135 16029 13533 False
[vector] 13255 14438 13390 14522 13758 False
[vector] 14150 15390 13627 14706 12529 False
[vector] 13728 14173 14546 13139 12444 False
[vector] 14597 14324 14242 14382 12351 False
[vector] 13876 13661 14632 13749 11774 False
[vector] 15137 14395 12123 16152 13183 False
[vector] 13119 14171 12139 16410 13554 False
[vector] 12274 13316 14015 13112 14204 False
[vector] 12293 13887 12449 14907 14268 False
[vector] 14858 13904 13054 15454 13390 False
[vector] 14828 16039 13625 15357 11799 False
[vector] 14525 13596 12972 14762 13925 False
[vector] 15025 13444 12493 15555 13473 False
[vector] 13934 15766 12986 15746 12585 False
[vector] 13883 15049 12597 15368 13497 False
[vector] 14979 13878 12503 14636 13607 False
[vector] 13631 15393 13992 13904 12335 False
[vector] 14488 14398 14021 14643 12554 False
[vector] 15681 15308 12098 16530 11891 False
[vector] 16259 13832 12203 14250 12353 False
[vector] 15419 15729 12337 15301 11520 False
[vector] 14285 14631 14484 13841 11403 False
[vector] 14519 14556 12801 16331 13114 False
[vector] 16269 12950 12544 15112 12031 False
[vector] 14840 13733 13904 14387 13258 False
[vector] 14577 15535 12397 16116 12300 False
[vector] 14564 14123 12842 14717 13968 False
[vector] 15575 14243 12679 15525 12901 False
[vector] 13489 13627 14131 14060 13413 False
[vector] 16811 13570 11939 15133 11142 False
[vector] 13410 14135 14354 14730 10850 False
[vector] 13674 14269 14309 14580 12111 False
[vector] 13707 14222 14078 14819 12612 False
[vector] 12692 13647 14204 13537 13290 False
[vector] 13205 14611 12927 14634 14067 False
[vector] 13565 16354 12524 14581 11732 False
[vector] 14715 13963 13822 15310 13133 False
[vector] 13514 15828 12451 15799 12987 False
[vector] 13556 14695 14318 12894 12692 False
[vector] 13648 14226 14011 13367 13264 False
[vector] 15398 15166 12016 15448 12695 False
[vector] 15310 14622 13604 15510 12733 False
[vector] 16882 13456 11490 14718 10901 False
[vector] 15680 15653 12414 15015 11643 False
[vector] 12810 13253 12337 14068 14675 False
[vector] 13816 12748 11028 14052 14604 False
[vector] 15435 14667 13050 15192 12806 False
[vector] 14256 13196 14334 14978 12855 False
[vector] 15637 14327 12034 16027 12920 False
[vector] 13935 14714 12842 14950 13899 False
[vector] 15883 14074 12324 15280 12479 False
[vector] 16455 14305 11769 15772 11016 False
[vector] 15739 14953 13272 15093 11371 False
[vector] 13976 14014 13014 15162 13883 False
[vector] 15576 15112 12991 15450 12119 False
[vector] 15099 13465 12412 15367 13752 False
[vector] 14783 13518 12422 16897 12454 False
[vector] 14372 14961 13622 15468 12608 False
[vector] 14576 14829 14161 14388 11672 False
[vector] 14866 14313 11688 16082 13420 False
[vector] 15432 12965 13878 15202 12673 False
[vector] 14805 14163 11603 15717 13788 False
[vector] 16544 14125 12120 15462 12156 False
[vector] 14328 13586 12510 14981 14088 False
[vector] 13540 14316 12347 15043 13957 False
[vector] 13469 14215 13545 14796 13876 False
[vector] 14279 13722 14063 15539 12534 False
[vector] 15062 15814 13092 15194 11574 False
[vector] 15363 14477 13491 15942 12211 False
[vector] 14513 14952 14086 14625 12268 False
[vector] 13752 15567 12487 15032 13165 False
[vector] 16114 13461 12200 16035 12399 False
[vector] 17159 12907 11462 13431 10072 False
[vector] 15952 14192 13461 14514 11056 False
[vector] 15356 13415 11944 15782 13273 False
[vector] 13850 13218 14016 15343 12893 False
[vector] 13975 14554 13187 15446 13550 False
[vector] 14282 14930 13813 14560 13161 False
[vector] 15458 15193 12779 15753 12485 False
[vector] 15691 13567 11478 15351 13372 False
[vector] 15275 14181 12315 16820 12204 False
[vector] 13627 16558 12910 13957 10738 False
[vector] 14999 15739 12683 14521 12391 False
[vector] 15457 14768 12802 15802 12577 False
[vector] 14098 12767 12880 15273 14021 False
[vector] 14620 16524 13087 14680 11573 False
[vector] 15663 14333 13195 15494 12102 False
[vector] 16673 13821 11645 15463 10428 False
[vector] 13845 14014 11237 15382 14132 False
[vector] 13773 14481 12175 14520 14053 False
[vector] 16195 14254 13050 14944 11549 False
[vector] 14615 13837 12854 15186 13789 False
[vector] 13407 14947 12182 16959 12731 False
[vector] 14572 15071 11482 16027 13273 False
[vector] 13035 14336 13720 13737 13793 False
[vector] 16588 13455 12620 14356 11736 False
[vector] 16617 14592 12176 15036 10035 False
[vector] 15440 14287 13196 15527 12690 False
[vector] 14461 13772 13745 13920 13573 False
[vector] 14587 14213 14158 14348 12461 False
[vector] 14351 14665 13679 15361 13249 False
[vector] 12268 12943 11631 14106 14741 False
[vector] 15252 16026 11943 14872 10898 False
[vector] 13396 13656 12966 14078 14217 False
[vector] 14320 14428 11963 15923 13762 False
[vector] 14803 14166 13879 15616 11359 False
[vector] 16768 13358 11465 14772 11534 False
[vector] 14435 14037 13835 15118 13332 False
[vector] 14317 14540 12650 15881 13553 False
[vector] 15154 15345 12785 15667 12146 False
[vector] 14924 14010 13864 15828 12446 False
[vector] 14950 15717 12661 14813 12081 False
[vector] 14704 14785 13995 14116 12364 False
[vector] 13232 13986 12469 16357 13588 False
[vector] 16130 14806 11204 15425 12254 False
[vector] 12938 13291 14653 12366 12416 False
[vector] 14000 12406 12281 14031 14583 False
[vector] 14370 12163 13224 13683 14505 False
[vector] 14916 14019 13163 14742 13574 False
[vector] 15956 14660 12850 15276 11889 False
[vector] 16211 14136 11094 15686 12264 False
[vector] 15159 13406 13066 15448 13681 False
[vector] 13207 13006 14509 12904 13039 False
[vector] 16517 13314 12576 15050 10888 False
[vector] 15227 14795 12840 15679 12891 False
[vector] 15112 15491 12798 16417 12132 False
[vector] 14706 15810 12693 15756 11665 False
[vector] 15352 16164 12275 14657 11132 False
[vector] 15046 13591 12736 15501 13647 False
[vector] 13814 14538 13036 16033 13776 False
[vector] 13155 13736 12848 14086 14223 False
[vector] 16201 14692 10755 15010 12013 False
[vector] 14383 14215 12742 15823 13401 False
[vector] 13836 13927 14541 14671 10814 False
[vector] 13105 15327 11900 16396 13066 False
[vector] 15245 13347 11436 16092 13414 False
[vector] 14462 14641 14057 13845 12791 False
[vector] 13322 15089 13936 14011 12623 False
[vector] 15956 13897 12848 16112 11513 False
[vector] 13434 14371 14627 13235 11773 False
[vector] 12395 16008 12441 15127 12966 False
[vector] 13951 14454 12011 16974 12682 False
[vector] 13108 13919 13869 13824 13936 False
[vector] 14456 13861 13106 13961 13837 False
[vector] 14864 14358 13902 14511 12928 False
[vector] 14876 14757 11981 16826 12528 False
[vector] 15791 14774 13366 15175 11255 False
[vector] 14594 13603 14604 14039 11977 False
[vector] 14593 15378 13412 15079 13231 False
[vector] 16678 15081 11471 14951 10670 False
[vector] 15838 15320 12875 15239 11999 False
[vector] 14134 14309 11592 16592 13400 False
[vector] 16371 14553 12563 14869 10453 False
[vector] 13307 15321 11915 14672 13353 False
[vector] 13013 13171 14358 14176 13172 False
[vector] 13092 12152 12079 13815 14869 False
[vector] 15656 13781 11232 16113 13111 False
[vector] 14109 14352 11963 16662 13509 False
[vector] 15216 13753 12871 15018 13280 False
[vector] 14120 14378 13022 15883 13504 False
[vector] 13811 12713 10847 15331 14423 False
[vector] 14256 13621 12435 16861 11218 False
[vector] 14117 15078 13446 14628 13119 False
[vector] 16049 14327 11451 16137 11054 False
[vector] 15280 13641 13302 15860 12635 False
[vector] 14375 15290 13439 15161 12669 False
[vector] 16294 14550 12275 15574 11381 False
[vector] 14994 15790 13652 14330 11793 False
[vector] 13962 15903 13250 14941 12100 False
[vector] 14121 14548 12752 16116 13394 False
[vector] 14325 15082 14305 14624 12149 False
[vector] 12897 13190 11381 15154 14506 False
[vector] 12966 14113 14393 13007 13019 False
[vector] 14124 14906 13680 15500 13116 False
[vector] 16188 14860 11950 16101 12030 False
[vector] 13437 14032 13951 13838 13751 False
[vector] 15575 14872 12802 14085 12410 False
[vector] 16362 14502 11990 15142 11529 False
[vector] 13446 13504 13043 14531 14087 False
[vector] 13558 14677 14287 14460 13130 False
[vector] 13726 15963 12935 15516 11876 False
[vector] 15567 13700 12897 14980 13409 False
[vector] 14460 13642 12572 15343 13846 False
[vector] 15809 14688 12868 15104 12298 False
[vector] 14997 14171 12004 15290 13618 False
[vector] 15186 13944 12479 15553 13445 False
[vector] 16378 12738 12314 14609 12363 False
[vector] 12397 14059 11875 16506 13546 False
[vector] 13701 13621 14352 13220 13202 False
[vector] 15369 14406 13242 16204 12380 False
[vector] 16033 15222 13193 15613 11708 False
[vector] 13918 14748 13317 15813 12602 False
[vector] 13192 14058 13717 14849 13776 False
[vector] 14685 15617 13846 14916 11432 False
[vector] 15199 13817 13294 15351 13318 False
[vector] 14904 14408 12403 16088 13291 False
[vector] 14946 13453 12404 15716 13413 False
[vector] 13068 14199 12167 14336 14111 False
[vector] 12008 13844 13297 13699 14390 False
[vector] 15720 15294 12693 14596 12337 False
[vector] 15600 14390 13568 15089 12929 False
[vector] 15326 14284 12086 15304 13433 False
[vector] 15816 13374 12020 14896 13403 False
[vector] 16090 13591 12588 15713 12016 False
[vector] 14816 14380 14316 14104 12478 False
[vector] 15468 14408 14054 13833 11611 False
[vector] 16437 14375 12234 14999 12287 False
[vector] 14887 14842 11159 16728 12141 False
[vector] 14783 15941 12331 14738 11904 False
[vector] 13873 14254 13979 14900 13114 False
[vector] 15149 14032 11713 16051 13668 False
[vector] 12740 14927 12829 14474 13766 False
[vector] 14643 15226 13489 15532 13101 False
[vector] 14594 13299 13755 15979 12518 False
[vector] 13255 14459 13004 15087 13937 False
[vector] 13581 15543 12604 15662 13172 False
[vector] 15252 12647 11934 14264 13924 False
[vector] 15915 14217 13161 15761 10559 False
[vector] 17021 13745 11217 14422 10614 False
[vector] 13188 12373 11752 14383 14890 False
[vector] 16173 15018 11678 15786 11862 False
[vector] 13418 13337 14863 12489 11256 False
[vector] 13374 15420 13070 14622 12976 False
[vector] 16030 14504 11205 15546 12161 False
[vector] 14662 14560 11838 16061 13837 False
[vector] 12754 13025 13484 14019 14208 False
[vector] 15054 14829 13550 15764 12396 False
[vector] 13617 13743 14195 13123 13381 False
[vector] 13018 13125 12547 13581 14590 False
[vector] 12176 12414 13539 12704 14334 False
[vector] 14814 13071 13253 14103 13898 False
[vector] 12243 14039 12372 14454 14398 False
[vector] 14400 13303 12724 15052 14280 False
[vector] 13292 15613 12254 16103 12934 False
[vector] 14425 15138 13516 15614 12539 False
[vector] 15658 13628 13275 15114 12455 False
[vector] 16032 14278 11340 15160 12768 False
[vector] 14088 15697 11891 16404 12814 False
[vector] 14733 14446 11389 15646 13596 False
[vector] 14510 13954 14150 14533 12449 False
[vector] 12841 12178 14121 14129 13875 False
[vector] 13182 13942 13384 15778 13535 False
[vector] 14315 15023 11919 16026 13411 False
[vector] 16831 12973 12348 13845 10451 False
[vector] 15070 13807 13923 14179 12830 False
[vector] 15549 14035 12414 15485 13664 False
[vector] 14287 13908 14151 14566 13037 False
[vector] 12973 14142 12287 14770 14230 False
[vector] 15160 14171 12842 15893 13176 False
[vector] 13231 13635 12637 13927 14389 False
[vector] 14732 12256 12299 14116 14207 False
[vector] 14976 14138 12892 16600 12845 False
[vector] 14494 14143 13480 15526 13432 False
[vector] 16266 14484 12058 15557 11515 False
[vector] 14854 14653 13165 16643 12766 False
[vector] 14220 14037 11998 15741 13936 False
[vector] 14379 12257 12743 13680 14268 False
[vector] 16115 12761 13000 14346 12332 False
[vector] 16558 13827 12389 14148 11345 False
[vector] 12827 14080 12508 14137 14440 False
[vector] 14252 14124 13506 14746 13627 False
[vector] 14773 14823 13736 15505 12154 False
[vector] 14985 14797 13415 15941 11719 False
[vector] 12645 14870 12949 14908 13885 False
[vector] 15994 14361 11794 15530 12409 False
[vector] 13924 12528 11177 15278 14457 False
[vector] 13826 13865 14428 15060 12113 False
[vector] 16727 13628 11146 14663 11038 False
[vector] 15925 14681 12459 14801 12458 False
[vector] 13705 13934 13920 14802 13500 False
[vector] 16625 13646 12239 14701 11163 False
[vector] 13621 15726 12336 16117 12749 False
[vector] 15069 13213 13090 14707 13620 False
[vector] 16025 14974 11863 15854 10274 False
[vector] 15461 14100 12189 15784 13168 False
[vector] 16839 13769 11863 15078 10229 False
[vector] 12252 12700 12798 13059 14650 False
[vector] 14231 14002 14153 14700 12931 False
[vector] 14637 14061 14235 14801 12331 False
[vector] 14645 15520 13243 16130 12067 False
[vector] 16350 15235 12796 15391 11575 False
[vector] 13396 12245 11962 13896 14805 False
[vector] 13888 15017 12506 15696 13438 False
[vector] 16023 15429 12030 15400 10714 False
[vector] 15105 15474 13476 15059 12298 False
[vector] 16326 14285 12431 15240 11661 False
[vector] 15552 14292 13000 15161 12675 False
[vector] 12451 13911 12582 13967 14313 False
[vector] 14720 15162 13699 15668 10758 False
[vector] 14710 16013 13443 14714 12137 False
[vector] 12501 12519 11508 13760 14920 False
[vector] 13869 15256 13910 14536 12317 False
[vector] 13787 14652 14037 14689 12711 False
[vector] 14651 15449 12994 16392 12236 False
[vector] 12810 14213 12432 14727 14125 False
[vector] 14422 14369 12626 15897 13626 False
[vector] 15698 14965 12101 16424 11789 False
[vector] 16348 14471 11852 15598 9900 False
[vector] 12508 12744 12580 14220 14717 False
[vector] 14025 14634 13896 15498 12467 False
[vector] 13809 14768 11164 16428 13538 False
[vector] 14581 14081 12085 16773 12637 False
[vector] 12950 13895 13736 14764 13891 False
[vector] 12961 12849 11385 15308 14446 False
[vector] 15917 13585 13029 15629 12028 False
[vector] 15548 14725 13323 15507 12527 False
[vector] 13538 15208 12849 14980 13390 False
[vector] 13966 14983 13304 15833 12646 False
[vector] 14369 13802 11036 16573 13212 False
[vector] 14008 14037 13918 15199 12957 False
[vector] 15059 13268 12734 15663 13447 False
[vector] 13181 14014 12497 14283 14145 False
[vector] 14899 15003 12359 16191 12940 False
[vector] 15335 13526 12929 15245 13784 False
[vector] 13412 13707 12459 15579 14289 False
[vector] 14928 14032 12556 15474 13651 False
[vector] 13895 15252 12704 15452 13235 False
[vector] 12682 14094 11413 16372 13560 False
[vector] 15870 13425 11232 15877 12868 False
[vector] 13712 13627 14122 14716 12963 False
[vector] 13335 13035 12522 13511 14667 False
[vector] 13642 14297 14260 13105 13095 False
[vector] 15519 14588 13573 14970 12002 False
[vector] 14583 14575 13772 15775 11407 False
[vector] 14961 14105 14068 15016 12763 False
[vector] 13896 13912 12401 15060 14066 False
[vector] 12853 14742 13159 14421 13800 False
[vector] 15445 15699 11979 14750 11674 False
[vector] 14427 15350 14144 14414 11865 False
[vector] 13090 12405 11976 14046 15077 False
[vector] 14314 15535 13814 14467 11831 False
[vector] 14013 13951 11480 16100 13874 False
[vector] 12809 16201 11486 15382 11618 False
[vector] 15789 13931 11675 15522 12999 False
[vector] 16680 14010 10956 14720 10272 False
[vector] 14885 15262 14066 14316 11303 False
[vector] 13689 14673 14291 14804 11863 False
[vector] 14127 12710 12307 15261 14261 False
[vector] 13669 14864 14265 14683 11760 False
[vector] 15481 14646 13487 14880 12726 False
[vector] 13822 13488 11508 14821 14453 False
[vector] 16660 14279 11803 14676 10707 False
[vector] 17093 12946 10491 13784 9935 False
[vector] 14143 14401 12919 16714 11881 False
[vector] 14110 16219 12277 14755 11507 False
[vector] 14075 12754 12333 14420 14478 False
[vector] 13671 15574 12413 16570 12619 False
[vector] 15102 14881 13557 14981 12395 False
[vector] 13099 12499 11495 14043 14840 False
[vector] 13988 13015 11943 15190 14329 False
[vector] 16603 12813 11409 14960 11821 False
[vector] 15592 14986 13548 14128 11884 False
[vector] 14064 14310 13702 15539 13561 False
[vector] 14178 14458 13488 14631 13524 False
[vector] 16436 14646 11190 15275 11982 False
[vector] 14923 13171 13310 14408 13717 False
[vector] 15358 14427 13434 16113 10574 False
[vector] 13052 12488 12430 14416 14718 False
[vector] 15929 13666 13732 13953 11377 False
[vector] 14533 15092 13191 15905 12945 False
[vector] 16598 14933 11597 14539 11001 False
[vector] 16198 14345 12645 15797 11680 False
