[nb-items] 50
[nb-objectives] 4
[nb-pareto] 1008
[nb-lorenz] 15
[runtime] 117.63701820373535
[format] f1 f2 f3 f4 isLorenzND
[vector] 19132 20277 17950 17168 False
[vector] 21838 17051 14322 17122 False
[vector] 18492 19463 18636 16238 False
[vector] 17446 19569 18688 16373 False
[vector] 20441 19189 17131 18927 False
[vector] 20252 19462 17602 18517 False
[vector] 19720 20145 17349 18252 False
[vector] 16710 17489 19447 14832 False
[vector] 18858 20772 16422 17064 False
[vector] 19822 18480 18659 17419 False
[vector] 19301 18168 15974 19967 False
[vector] 20579 18532 15765 19284 False
[vector] 21596 18233 15358 17160 False
[vector] 21412 17845 16355 16979 False
[vector] 20409 18863 16687 19045 False
[vector] 19093 20295 16841 18310 False
[vector] 18826 20437 17964 17318 False
[vector] 19805 18881 17103 19676 False
[vector] 18808 18785 17204 19588 False
[vector] 18944 20129 17741 18446 False
[vector] 19330 18726 18702 17983 False
[vector] 18164 17614 18649 18316 False
[vector] 20447 17850 16816 19247 False
[vector] 21425 17763 16496 17327 False
[vector] 19113 19128 18756 17428 False
[vector] 18970 20224 17052 18484 False
[vector] 18110 19184 18838 16781 False
[vector] 20615 19147 16380 18929 False
[vector] 20439 18904 16641 19052 False
[vector] 18390 17067 19308 16011 False
[vector] 20921 18987 16366 18779 False
[vector] 19952 20273 17442 17966 False
[vector] 20187 19517 16488 19025 False
[vector] 20492 18500 18255 18140 False
[vector] 16800 17722 15069 20361 False
[vector] 21569 18437 15037 17554 False
[vector] 17466 18607 15616 20178 False
[vector] 19120 19294 18777 16861 False
[vector] 20763 19436 16530 18865 False
[vector] 19188 19820 17652 18817 False
[vector] 20299 18293 18572 17141 False
[vector] 17942 19202 18806 16321 False
[vector] 20688 18746 18038 17718 False
[vector] 20406 19039 16616 19340 False
[vector] 18079 20515 17300 17545 False
[vector] 20523 19732 17312 18766 False
[vector] 18063 19090 18839 16521 False
[vector] 18797 20367 16222 18300 False
[vector] 19727 20185 18106 17560 False
[vector] 19060 18803 15360 19941 False
[vector] 20348 18374 17392 19130 False
[vector] 20184 19141 17568 18926 False
[vector] 19186 18465 17280 19589 False
[vector] 18874 20073 17413 18971 False
[vector] 18726 19243 15963 20138 False
[vector] 18939 17329 15551 20143 False
[vector] 21000 19596 17181 17986 False
[vector] 19967 20199 16371 17428 False
[vector] 19847 18702 18559 17627 False
[vector] 19065 20305 17547 17363 False
[vector] 19279 20440 16415 18291 False
[vector] 18389 18471 15498 20335 False
[vector] 20278 19350 18149 18449 False
[vector] 17489 20214 18089 16427 False
[vector] 19081 19986 17735 18643 False
[vector] 19707 20202 17044 18377 False
[vector] 21512 18226 15193 17771 False
[vector] 20630 19804 16462 18087 False
[vector] 19439 20173 17590 17622 False
[vector] 19206 20048 18160 16704 False
[vector] 21003 17857 16321 18703 False
[vector] 20009 19422 17084 19187 False
[vector] 20022 19779 16736 18817 False
[vector] 20202 19145 18463 17908 False
[vector] 20517 18722 18155 18348 False
[vector] 20619 19883 16951 18279 False
[vector] 19313 20063 17842 18230 False
[vector] 18536 17725 15748 20202 False
[vector] 20026 19985 17335 18102 False
[vector] 21592 17800 15686 16425 False
[vector] 19767 20167 17084 18154 False
[vector] 18723 20567 16598 17908 False
[vector] 19956 20183 15999 17800 False
[vector] 17056 17439 15278 20394 False
[vector] 18293 17348 19269 16336 False
[vector] 18598 20526 16227 17939 False
[vector] 21368 18996 15413 17268 False
[vector] 21283 17563 14345 18446 False
[vector] 18879 18504 18102 18975 False
[vector] 21417 18802 15436 17893 False
[vector] 18014 20912 17114 16583 False
[vector] 20428 19757 17054 18452 False
[vector] 20777 18835 16371 18679 False
[vector] 20065 20194 16939 17114 False
[vector] 20479 18580 18314 17610 False
[vector] 18582 19091 15968 20038 False
[vector] 18395 18372 15558 20220 False
[vector] 19219 18029 18490 18764 False
[vector] 21040 19062 16299 17682 False
[vector] 20997 18345 17593 18096 False
[vector] 19761 20420 16989 17560 False
[vector] 21267 19041 17000 17657 False
[vector] 20303 19148 16877 19236 False
[vector] 20238 20051 17769 17298 False
[vector] 18158 17685 18898 18054 False
[vector] 20369 18241 17962 18474 False
[vector] 21232 18170 17124 17698 False
[vector] 20444 20164 16467 18540 False
[vector] 19450 20154 17481 18376 False
[vector] 18677 19315 17981 18829 False
[vector] 17885 19092 18713 17557 False
[vector] 20993 18805 17122 18820 False
[vector] 19253 19423 15830 19644 False
[vector] 21144 18476 16916 18159 False
[vector] 19182 20125 18027 17621 False
[vector] 17597 20590 16442 17937 False
[vector] 19635 20310 17241 18168 False
[vector] 20318 19164 18019 18453 False
[vector] 19962 19171 16059 19530 False
[vector] 18950 18904 18810 17675 False
[vector] 19963 20194 16953 17774 False
[vector] 21165 18144 16728 17967 False
[vector] 20152 19575 16374 19060 False
[vector] 19066 18719 15526 20219 False
[vector] 19522 19091 18660 16738 False
[vector] 20249 18760 16315 19483 False
[vector] 18582 19067 16016 20001 False
[vector] 21461 17931 16324 17728 False
[vector] 21748 17506 14192 17040 False
[vector] 20886 18596 17269 18567 False
[vector] 21505 18155 15672 17303 False
[vector] 21667 17027 14439 17752 False
[vector] 19607 20155 17622 18082 False
[vector] 20151 18258 16726 19642 False
[vector] 18186 19623 18650 16388 False
[vector] 18968 19582 17608 19178 False
[vector] 20038 18535 18468 17118 False
[vector] 18701 20216 16583 18787 False
[vector] 20923 19777 15622 18042 False
[vector] 21448 18190 16248 17040 False
[vector] 21435 18272 16107 16692 False
[vector] 21523 18147 14704 17579 False
[vector] 21166 18652 15338 18640 False
[vector] 20671 19145 16046 19206 False
[vector] 18672 20456 17393 17945 False
[vector] 18694 20677 15866 17452 False
[vector] 21960 16293 14150 16835 False
[vector] 21093 18496 17232 17609 False
[vector] 21816 17413 14415 16662 False
[vector] 21612 18014 15480 17226 False
[vector] 21746 17636 15254 16959 False
[vector] 19321 19071 18564 17905 False
[vector] 20089 18924 15989 19694 False
[vector] 18751 20506 16838 18119 False
[vector] 18113 18938 18916 16974 False
[vector] 21724 17998 15347 16499 False
[vector] 20684 19502 15698 18836 False
[vector] 21018 18375 16108 18631 False
[vector] 20344 20026 16135 18755 False
[vector] 18544 19586 18506 17796 False
[vector] 21506 18339 14047 17625 False
[vector] 18861 19748 17691 19004 False
[vector] 21875 17259 14122 17204 False
[vector] 21557 18082 15963 17241 False
[vector] 19848 17971 18668 17568 False
[vector] 20287 19444 17668 18446 False
[vector] 18607 20164 17717 18333 False
[vector] 17572 20361 18013 16803 False
[vector] 18165 18859 19006 16061 False
[vector] 19678 18350 18705 17523 False
[vector] 18969 18213 18341 18616 False
[vector] 18293 19689 16269 19589 False
[vector] 19337 19063 15839 19851 False
[vector] 20675 18828 17897 17370 False
[vector] 18960 19675 17355 19182 False
[vector] 19121 19103 18492 18210 False
[vector] 20344 20117 17045 18245 False
[vector] 20734 19761 16707 18396 False
[vector] 19350 20107 18059 18081 False
[vector] 21241 19151 15810 17810 False
[vector] 18521 18787 18899 17013 False
[vector] 19376 20202 17370 18119 False
[vector] 18143 18897 19025 16853 False
[vector] 17489 18789 19079 16313 False
[vector] 17973 19404 16803 19655 False
[vector] 21489 18130 16248 17673 False
[vector] 18946 20272 17505 18545 False
[vector] 19842 18289 18685 17540 False
[vector] 18623 19256 17598 19199 False
[vector] 21401 18436 16040 18134 False
[vector] 18990 19697 18530 16888 False
[vector] 20694 19756 17195 18136 False
[vector] 20322 18819 18301 17702 False
[vector] 19451 19960 17057 18670 False
[vector] 19143 20143 16918 18763 False
[vector] 18940 19507 18554 18005 False
[vector] 20767 19296 15685 18719 False
[vector] 18631 18408 18891 17494 False
[vector] 19943 19826 16577 18654 False
[vector] 20160 19788 17980 18643 False
[vector] 20356 19865 17251 18243 False
[vector] 20159 19271 15959 19449 False
[vector] 18210 19621 16421 19631 False
[vector] 19512 18483 19072 16525 False
[vector] 19643 18161 18578 18116 False
[vector] 20241 19814 16140 19288 False
[vector] 19404 19299 16088 19636 False
[vector] 19537 18631 18669 17607 False
[vector] 21188 18432 16185 18450 False
[vector] 19867 16589 18893 16553 False
[vector] 18018 18203 19307 16463 False
[vector] 19769 18551 15589 19827 False
[vector] 19388 19674 18327 17738 False
[vector] 20815 18025 15781 19379 False
[vector] 21743 17657 15926 16996 False
[vector] 18012 20700 16486 17783 False
[vector] 20533 18604 16199 19090 False
[vector] 21585 18281 15887 17186 False
[vector] 20510 18177 16447 19377 False
[vector] 20152 19688 16229 18801 False
[vector] 18888 18907 16002 19851 False
[vector] 21183 17425 14013 18661 False
[vector] 21257 18435 17212 17626 False
[vector] 19063 20441 17466 17649 False
[vector] 21445 17688 16578 17734 False
[vector] 18897 19123 18828 16900 False
[vector] 20257 19351 16385 19065 False
[vector] 19658 18541 18679 17402 False
[vector] 17593 20365 16516 18518 False
[vector] 21726 17119 14561 17543 False
[vector] 21500 18082 15719 17647 False
[vector] 21638 17244 15964 16656 False
[vector] 18354 19605 18682 16848 False
[vector] 20348 19326 16486 19019 False
[vector] 18814 19454 18791 17011 False
[vector] 20815 18710 17718 18982 False
[vector] 18290 18544 15834 20157 False
[vector] 18839 19602 18388 18093 False
[vector] 18677 18046 18944 17798 False
[vector] 18418 16700 19295 16235 False
[vector] 20914 19237 16277 18594 False
[vector] 19433 19255 15495 19693 False
[vector] 19115 19897 16389 19187 False
[vector] 20418 18762 17379 19214 False
[vector] 19478 20156 17490 17874 False
[vector] 21003 19562 15865 17796 False
[vector] 18007 20510 17642 17595 False
[vector] 19525 19612 18545 17416 False
[vector] 20138 18462 17690 19098 False
[vector] 19521 20185 15754 18591 False
[vector] 19749 18290 18248 18650 False
[vector] 19691 18268 18846 17871 False
[vector] 18880 19547 18111 18490 False
[vector] 19217 18102 18690 18091 False
[vector] 19305 20430 17325 18027 False
[vector] 21818 17410 15045 17202 False
[vector] 20840 19493 16809 18424 False
[vector] 19463 18450 18334 18831 False
[vector] 21573 16837 16240 16629 False
[vector] 19233 18904 16103 19843 False
[vector] 20288 18747 18405 18119 False
[vector] 21615 17320 15670 17266 False
[vector] 17692 18290 15573 20175 False
[vector] 19415 18804 15989 19887 False
[vector] 21549 16944 15680 17322 False
[vector] 18121 20810 16999 16901 False
[vector] 19554 20142 16972 18457 False
[vector] 19839 18915 17837 19396 False
[vector] 20106 18581 15992 19588 False
[vector] 17243 18158 15688 20212 False
[vector] 20484 18062 16677 19319 False
[vector] 21294 17305 15972 18284 False
[vector] 18970 18713 18836 17796 False
[vector] 18495 20913 16673 16910 False
[vector] 20509 19251 16611 18807 False
[vector] 18141 18736 19118 16330 False
[vector] 19091 20257 15478 18513 False
[vector] 20911 18861 17357 18495 False
[vector] 19638 18536 18835 17519 False
[vector] 20469 17974 18526 17579 False
[vector] 18554 18983 18762 17466 False
[vector] 18736 20614 17203 17769 False
[vector] 20855 18851 15598 19028 False
[vector] 18716 19646 16161 19561 False
[vector] 19702 19058 17843 19199 False
[vector] 20588 19860 17426 18014 False
[vector] 17091 20565 16702 18007 False
[vector] 21551 18445 16005 17278 False
[vector] 21109 19417 15617 17589 False
[vector] 19781 19539 16170 19390 False
[vector] 21194 18898 15867 18216 False
[vector] 20200 19874 16140 18655 False
[vector] 20504 18804 18014 18000 False
[vector] 19916 19367 18136 18576 False
[vector] 21243 18900 15096 18092 False
[vector] 19242 20639 16943 17699 False
[vector] 17539 20062 18166 16880 False
[vector] 19481 17874 18171 18852 False
[vector] 18783 19711 18339 17783 False
[vector] 20936 19644 16448 17937 False
[vector] 18955 19189 18567 18028 False
[vector] 18957 20177 16447 18623 False
[vector] 18782 19842 17334 19182 False
[vector] 19562 18331 19149 16978 False
[vector] 19572 18939 18737 17191 False
[vector] 19376 18691 19154 17431 False
[vector] 18808 19937 16645 19220 False
[vector] 20355 18435 17748 19084 False
[vector] 19431 17765 16221 19940 False
[vector] 21730 17855 15132 16893 False
[vector] 20371 18842 17161 19172 False
[vector] 18848 20500 17741 17552 False
[vector] 18822 18831 18978 16992 False
[vector] 20361 19318 15367 19084 False
[vector] 17793 19667 15448 19612 False
[vector] 21168 18369 17476 17466 False
[vector] 19214 19134 18680 17863 False
[vector] 18773 20415 16675 18361 False
[vector] 19316 18731 18711 17916 False
[vector] 20493 17778 16382 19441 False
[vector] 19201 20177 17304 18447 False
[vector] 20349 18898 16647 19268 False
[vector] 20079 19256 16981 19227 False
[vector] 20904 18588 16301 18843 False
[vector] 17620 19810 14618 19428 False
[vector] 18295 18990 18800 17135 False
[vector] 21321 18651 15797 18380 False
[vector] 21293 18452 15873 18435 False
[vector] 20025 19972 17877 18163 False
[vector] 18801 20354 16915 18572 False
[vector] 20331 19812 17863 18013 False
[vector] 19357 20090 15198 18979 False
[vector] 20170 19356 15137 19351 False
[vector] 21582 18403 15430 16755 False
[vector] 19399 18994 17695 19531 False
[vector] 21372 17774 16574 17179 False
[vector] 20653 19329 17559 18739 False
[vector] 19034 20271 15638 18792 False
[vector] 17785 19232 18809 16493 False
[vector] 21339 18453 16024 18119 False
[vector] 20013 19120 16213 19476 False
[vector] 19417 20358 17427 17438 False
[vector] 18889 19051 15712 20005 False
[vector] 21661 17852 14105 17717 False
[vector] 21511 18517 15879 17170 False
[vector] 19773 18731 15058 19774 False
[vector] 19500 18724 15502 19806 False
[vector] 19518 18695 15728 19991 False
[vector] 19818 20470 16797 17425 False
[vector] 20268 19011 16045 19380 False
[vector] 18200 18947 18833 16718 False
[vector] 21497 17618 16313 16829 False
[vector] 19881 19677 16502 19175 False
[vector] 16708 17742 19344 15063 False
[vector] 20025 19829 16497 19275 False
[vector] 18240 17493 19382 15904 False
[vector] 20412 18421 15978 19438 False
[vector] 19719 18298 16778 19732 False
[vector] 20457 19596 16544 19015 False
[vector] 18520 19045 18781 17421 False
[vector] 18356 20333 17418 18147 False
[vector] 18458 19639 18541 16775 False
[vector] 21424 18863 15792 17847 False
[vector] 20972 19350 16652 18410 False
[vector] 19075 19328 16426 19806 False
[vector] 21236 17891 15984 18322 False
[vector] 19938 20139 16727 18610 False
[vector] 20028 17929 18680 17087 False
[vector] 19733 19240 16404 19795 False
[vector] 20645 18668 16533 19035 False
[vector] 20452 20016 16890 17756 False
[vector] 19569 20174 16473 18417 False
[vector] 18802 18106 16675 19903 False
[vector] 20165 20241 16361 17409 False
[vector] 17755 20652 16923 17782 False
[vector] 18974 20610 17489 16944 False
[vector] 19484 20497 16137 17740 False
[vector] 18276 20631 17966 17033 False
[vector] 17912 17365 18945 17691 False
[vector] 20415 20003 16596 17830 False
[vector] 20080 19683 16571 18851 False
[vector] 18775 20668 17388 17412 False
[vector] 20224 19216 17073 18941 False
[vector] 19681 20091 17164 18609 False
[vector] 18103 18446 19204 16070 False
[vector] 18832 18228 19234 16662 False
[vector] 20869 18235 16547 18970 False
[vector] 19811 18782 17163 19561 False
[vector] 19628 20249 16885 18214 False
[vector] 18150 20199 18146 16830 False
[vector] 18994 20419 17996 17778 False
[vector] 20417 19151 15606 19041 False
[vector] 18797 18370 18665 18172 False
[vector] 20043 19964 16909 18439 False
[vector] 19280 20051 17731 18606 False
[vector] 20050 20025 17265 18393 False
[vector] 20814 19099 15945 18809 False
[vector] 20777 18820 17479 18807 False
[vector] 20162 18734 17397 19583 False
[vector] 19188 20652 16338 17205 False
[vector] 21055 18609 16140 18512 False
[vector] 21423 18137 16860 16810 False
[vector] 19998 19501 17573 19379 False
[vector] 18518 20620 17825 17411 False
[vector] 17093 20777 17330 16807 False
[vector] 19409 20214 17481 17743 False
[vector] 20265 19167 15728 19571 False
[vector] 19052 18847 18273 18599 False
[vector] 19611 20035 16836 19134 False
[vector] 18166 18033 16849 19922 False
[vector] 18895 18962 18921 16377 False
[vector] 21573 17863 16085 17307 False
[vector] 20165 19120 16306 19276 False
[vector] 18747 20519 16145 17847 False
[vector] 21318 18924 16507 17541 False
[vector] 21493 17715 16211 16895 False
[vector] 19560 19152 18555 17983 False
[vector] 19731 20461 16880 17681 False
[vector] 18022 18263 15751 20176 False
[vector] 21247 19038 16956 17956 False
[vector] 20642 19470 16223 18737 False
[vector] 21426 17472 15810 17928 False
[vector] 18371 20858 16306 17265 False
[vector] 20417 19836 17543 18644 False
[vector] 19253 20544 15885 17777 False
[vector] 18944 20651 17380 17065 False
[vector] 19087 18761 18804 17872 False
[vector] 18250 17216 18591 18527 False
[vector] 18609 19812 16244 19387 False
[vector] 21253 17699 16641 18276 False
[vector] 17581 19660 18662 16433 False
[vector] 17864 18974 18919 15722 False
[vector] 18177 18417 19169 16254 False
[vector] 18643 19578 18592 17288 False
[vector] 18647 18840 18662 18007 False
[vector] 20533 19129 17568 18436 False
[vector] 21172 18205 17084 17921 False
[vector] 19381 18316 18897 18028 False
[vector] 19098 19965 17309 18980 False
[vector] 20002 19361 16728 19233 False
[vector] 20858 19252 16627 18464 False
[vector] 19154 19312 16881 19589 False
[vector] 20368 19379 15723 19038 False
[vector] 16845 17580 19421 14892 False
[vector] 19150 19678 18041 18563 False
[vector] 21413 18942 16281 18039 False
[vector] 21385 18743 16357 18094 False
[vector] 18804 20057 18535 17341 False
[vector] 19578 20401 16808 17761 False
[vector] 19984 19889 16497 18642 False
[vector] 17909 18397 18935 17463 False
[vector] 21161 18284 17573 18113 False
[vector] 21001 19427 14862 18588 False
[vector] 18254 17617 19289 15347 False
[vector] 21414 18924 14979 17462 False
[vector] 18772 18670 18185 18801 False
[vector] 20929 19710 17630 18401 False
[vector] 19285 17614 16475 19967 False
[vector] 20146 20176 16904 17906 False
[vector] 21028 18624 14767 18680 False
[vector] 18909 17710 18384 18766 False
[vector] 18471 19784 15673 19427 False
[vector] 19502 19086 18816 16855 False
[vector] 19353 19470 15252 19939 False
[vector] 21159 18507 16770 18004 False
[vector] 20502 19106 18043 18171 False
[vector] 19900 18434 18570 17979 False
[vector] 18249 20435 17533 17829 False
[vector] 21441 17990 15597 17856 False
[vector] 19735 20311 16039 17977 False
[vector] 20598 18748 16315 18993 False
[vector] 19868 20318 16874 17878 False
[vector] 20748 19145 17656 18338 False
[vector] 20324 19021 17804 18847 False
[vector] 17369 20999 16286 16226 False
[vector] 18066 18652 15938 20148 False
[vector] 21819 17392 13743 16625 False
[vector] 17948 20953 16169 16717 False
[vector] 18167 19020 18913 16584 False
[vector] 20312 19422 18045 18032 False
[vector] 21521 17914 16135 16840 False
[vector] 19587 20011 17475 18573 False
[vector] 21529 17684 15805 17395 False
[vector] 21155 18747 16472 18297 False
[vector] 18533 20679 17529 17034 False
[vector] 19862 18292 18729 17241 False
[vector] 21068 18268 17130 18388 False
[vector] 18404 19453 18759 17301 False
[vector] 18969 19769 16874 19179 False
[vector] 18932 19296 16189 19823 False
[vector] 17613 17093 19431 16473 False
[vector] 21989 17434 14928 16572 False
[vector] 19638 18940 16439 19770 False
[vector] 21435 18453 14496 18040 False
[vector] 18345 20868 15396 17529 False
[vector] 21650 17931 14594 17909 False
[vector] 19309 20280 16484 18323 False
[vector] 18724 20169 18125 17528 False
[vector] 19030 20009 18111 17378 False
[vector] 19305 17631 18432 18975 False
[vector] 18490 19055 18701 17512 False
[vector] 18773 20108 16386 18996 False
[vector] 21423 17994 15480 17922 False
[vector] 19585 18857 18878 17539 False
[vector] 18961 18692 16411 19886 False
[vector] 20400 18995 17694 18757 False
[vector] 21010 18993 17437 17656 False
[vector] 18763 18917 17923 19040 False
[vector] 21343 19038 15428 17877 False
[vector] 21328 18321 16763 17211 False
[vector] 21063 19226 16661 17368 False
[vector] 21091 19425 16585 17313 False
[vector] 20692 17494 18142 16553 False
[vector] 21258 18959 16467 17764 False
