[nb-items] 35
[nb-objectives] 6
[nb-pareto] 5332
[nb-lorenz] 29
[runtime] 639.4042119979858
[format] f1 f2 f3 f4 f5 f6 isLorenzND
[vector] 12292 11096 11656 12643 11315 9981 False
[vector] 10220 11664 10927 13704 11955 9815 False
[vector] 12279 12429 10489 14792 10151 12052 False
[vector] 12137 12326 10955 14942 11074 10758 False
[vector] 11941 12572 11107 12916 9165 12439 False
[vector] 10103 12917 10585 14020 11443 10530 False
[vector] 12099 12692 11553 14285 10779 10774 False
[vector] 11281 11748 8983 13311 11519 12039 False
[vector] 12468 11304 9889 14015 11398 9898 False
[vector] 13180 13110 10169 13567 9677 11418 False
[vector] 11336 12176 12191 13950 11108 10809 False
[vector] 10819 11279 10733 13458 11336 11893 False
[vector] 11669 14262 10444 13841 9371 12397 False
[vector] 10714 13971 11451 13845 10329 11428 False
[vector] 13451 13023 11413 14821 8644 9924 False
[vector] 11575 12262 12841 12283 8867 10590 False
[vector] 12011 11960 11031 13510 11166 11167 False
[vector] 11803 12861 10382 14845 11009 11195 False
[vector] 11709 13389 12240 13081 10167 11288 False
[vector] 13085 14132 10836 14334 8658 11152 False
[vector] 11043 13270 10967 13692 10520 12682 False
[vector] 11300 12957 11391 13024 10792 11970 False
[vector] 13624 12415 11164 14059 10106 10470 False
[vector] 12340 11443 11292 13336 10884 11664 False
[vector] 13138 11043 10203 13117 11202 9923 False
[vector] 11760 12955 12216 13100 10578 11941 False
[vector] 12151 13317 12652 13042 10016 10777 False
[vector] 11231 13239 10401 14849 10902 12473 False
[vector] 12606 11580 9836 14642 9650 12264 False
[vector] 14376 12919 9580 13342 8596 10149 False
[vector] 13441 12415 11825 14608 8956 10166 False
[vector] 12639 10891 10962 13268 11448 10157 False
[vector] 10724 10883 10037 13904 9689 12933 False
[vector] 11204 11783 11594 12185 11422 10993 False
[vector] 10756 12219 11479 13261 11627 10304 False
[vector] 10935 11904 12381 13374 11425 10692 False
[vector] 12223 10824 10120 13347 11574 11009 False
[vector] 10115 10790 9745 12924 12095 11025 False
[vector] 12215 14120 11494 14558 9583 11134 False
[vector] 12759 13001 10064 14688 10189 11815 False
[vector] 11738 12266 10387 15317 10975 11336 False
[vector] 11797 14009 10951 14422 9976 11368 False
[vector] 11485 12984 10851 13637 11040 10329 False
[vector] 10431 13232 11611 13035 10723 11973 False
[vector] 12599 13001 10787 12744 9228 12316 False
[vector] 11506 11549 10806 13914 11517 11061 False
[vector] 11245 10775 9845 13469 10425 12880 False
[vector] 12565 13172 10403 14229 10240 11658 False
[vector] 11931 12291 10043 15220 10669 11481 False
[vector] 10283 11010 10670 13810 11456 11624 False
[vector] 11305 12186 11145 15145 10780 10763 False
[vector] 10436 12090 10272 13249 11372 12465 False
[vector] 12415 10964 12097 14782 10212 10250 False
[vector] 12697 13398 12505 14429 9774 10829 False
[vector] 12809 10930 10121 13103 11387 10529 False
[vector] 9999 11304 12297 13188 11468 10358 False
[vector] 10706 12304 11495 13372 11233 11622 False
[vector] 12759 12233 9977 14451 10479 12525 False
[vector] 12350 12820 10027 14894 10408 12483 False
[vector] 14276 11903 10591 13947 8212 9065 False
[vector] 11657 11143 11588 12779 11772 10347 False
[vector] 10512 12016 9138 13068 10415 13154 False
[vector] 10464 11263 10404 12554 11123 12593 False
[vector] 12551 13298 10292 14907 10318 10798 False
[vector] 11036 11140 11730 12768 11759 10741 False
[vector] 11912 12113 11250 15176 10641 11235 False
[vector] 12046 11036 11370 13208 11667 10740 False
[vector] 12872 12490 10818 15001 9192 11384 False
[vector] 12707 12478 11272 14085 10058 11883 False
[vector] 10840 11884 10785 13666 11836 11028 False
[vector] 11181 13391 10324 14396 11032 12169 False
[vector] 11017 11702 11695 13794 11143 11610 False
[vector] 12988 12208 9727 14680 10060 11819 False
[vector] 9665 12160 10838 12437 11497 11970 False
[vector] 10948 13815 10447 14742 10853 11479 False
[vector] 11104 11530 10502 14111 12007 9394 False
[vector] 11523 11758 8831 12920 8641 13277 False
[vector] 10874 13430 10347 14534 10458 12255 False
[vector] 11758 11135 12491 12919 11067 10640 False
[vector] 13410 12340 11231 14892 10511 10976 False
[vector] 10683 10739 10773 12953 12253 8985 False
[vector] 12673 12631 10035 14240 10076 12794 False
[vector] 10465 12554 10692 15192 11315 9619 False
[vector] 11293 13776 11983 13039 9914 10424 False
[vector] 12510 12557 10898 14410 10968 10941 False
[vector] 11962 11234 10898 14156 11781 9214 False
[vector] 11802 13310 10645 15393 10738 12088 False
[vector] 12103 11347 12428 14184 10278 10507 False
[vector] 10061 10099 11235 12616 12069 9242 False
[vector] 12243 13495 9705 14031 9628 12148 False
[vector] 12007 13257 12507 14123 9466 11131 False
[vector] 13948 12018 11133 13539 9146 8797 False
[vector] 12518 12295 11966 15099 10248 10150 False
[vector] 11510 13504 10406 14410 10847 11563 False
[vector] 12431 12680 12380 12812 9414 11197 False
[vector] 12281 11987 11720 13822 11335 10214 False
[vector] 10146 13590 11519 13741 11025 11569 False
[vector] 12323 11329 10546 13293 11410 11425 False
[vector] 13104 13210 10794 14062 10527 11289 False
[vector] 11939 13099 10765 15502 10487 10977 False
[vector] 10981 12101 10232 13696 11511 11476 False
[vector] 12166 12335 11305 14768 10837 11206 False
[vector] 11218 11107 11792 12032 11515 10155 False
[vector] 10939 13061 11137 14696 11028 11935 False
[vector] 12660 11950 10906 15045 10528 11461 False
[vector] 13338 13665 10796 14137 8953 10315 False
[vector] 11097 12280 10653 13609 11459 11597 False
[vector] 10707 11801 11142 12778 11815 9872 False
[vector] 12382 12006 11810 13574 10828 11080 False
[vector] 11744 14652 10681 12972 8393 10970 False
[vector] 8589 12718 11557 12632 11477 10437 False
[vector] 12602 11985 9252 15473 10216 10822 False
[vector] 12403 12559 11522 14506 10493 12286 False
[vector] 12102 13272 10436 14006 10838 10617 False
[vector] 12774 14017 11220 13929 10019 10760 False
[vector] 12485 14109 11217 14548 8752 11443 False
[vector] 13011 12740 10218 14301 8705 12248 False
[vector] 11718 11764 12032 13346 11322 10854 False
[vector] 11701 12772 11204 14090 10749 11777 False
[vector] 10545 10732 10475 13818 11962 10703 False
[vector] 12747 11138 10089 13515 11391 10015 False
[vector] 10912 11164 10695 13398 11833 11158 False
[vector] 11586 11065 10972 13986 11654 9974 False
[vector] 12373 11630 12132 14220 10634 10050 False
[vector] 13315 13655 10525 14492 8588 11278 False
[vector] 12766 11446 9687 13601 11269 10903 False
[vector] 11294 12441 12702 12166 10197 11645 False
[vector] 10707 11310 10381 13857 11080 12298 False
[vector] 11942 13553 10489 15083 10012 10868 False
[vector] 12336 12597 10699 14010 11149 11743 False
[vector] 12166 12547 12195 14368 10194 10816 False
[vector] 12029 12142 9495 13042 8749 12949 False
[vector] 10970 11476 10670 13197 11773 11483 False
[vector] 13768 12005 10152 13454 9788 10871 False
[vector] 11206 14239 11302 13289 9802 11433 False
[vector] 12731 11831 10860 14368 10838 12172 False
[vector] 12277 12990 10709 15395 10961 10630 False
[vector] 12166 12477 10748 13498 10434 12484 False
[vector] 12143 11800 11653 14461 10964 11273 False
[vector] 12075 13273 10576 14286 10536 12095 False
[vector] 11372 13169 10521 13690 11006 10234 False
[vector] 12365 12031 10431 15003 10554 11783 False
[vector] 12053 11006 10331 14218 11618 10744 False
[vector] 13099 13516 11785 14276 8781 10771 False
[vector] 10614 11548 9660 11593 9222 13212 False
[vector] 11104 12108 10887 14481 11456 10649 False
[vector] 14124 12261 10872 13416 9821 9401 False
[vector] 10987 10451 9934 13842 11928 10750 False
[vector] 12739 13126 10046 13794 10013 11957 False
[vector] 12782 13338 10520 14155 9621 11796 False
[vector] 12138 12295 10057 14632 8864 12568 False
[vector] 11609 12286 11017 13991 10875 11818 False
[vector] 10142 10958 9947 13931 12338 9361 False
[vector] 11889 12463 10324 15056 11412 10926 False
[vector] 11465 13546 11325 13837 10551 11983 False
[vector] 11235 11267 11905 13563 11630 10154 False
[vector] 10973 12674 8870 12777 9123 13018 False
[vector] 11112 10853 11570 12747 11263 12234 False
[vector] 12179 12138 12745 12733 9751 10495 False
[vector] 11637 12881 9732 15397 9872 12229 False
[vector] 11190 11379 9613 13734 11714 11895 False
[vector] 11660 12702 11124 15026 11163 10342 False
[vector] 10885 12056 12304 12921 11555 10388 False
[vector] 12676 13141 9876 14611 10665 11419 False
[vector] 11782 12308 10670 13913 11344 9989 False
[vector] 9359 9700 9544 12642 12515 9564 False
[vector] 11309 12105 10276 13972 11746 10931 False
[vector] 11203 11597 10133 14106 11998 10745 False
[vector] 12274 12686 11545 15035 10192 10886 False
[vector] 11327 13776 10606 15209 10538 11177 False
[vector] 10584 12111 11300 13008 11609 10599 False
[vector] 10793 12605 9574 13542 10354 12915 False
[vector] 12883 11732 9421 15039 10389 11078 False
[vector] 10727 12158 10707 13719 9828 12819 False
[vector] 11743 12841 11470 13057 11104 11702 False
[vector] 11668 12511 12666 13970 9926 11064 False
[vector] 12068 13267 10893 13896 10967 10666 False
[vector] 10827 12318 10587 14158 10869 12463 False
[vector] 13458 12629 9141 15041 10094 10996 False
[vector] 11360 13601 10716 15112 9970 11232 False
[vector] 14069 12210 9282 13567 9650 9475 False
[vector] 10920 11628 10593 12744 11903 11179 False
[vector] 10611 12498 12337 12346 11067 11738 False
[vector] 12138 12075 11631 13415 10793 12131 False
[vector] 11120 12620 9746 15932 10316 10747 False
[vector] 12954 13024 12330 14010 10170 10639 False
[vector] 12647 13550 12428 13976 9904 10525 False
[vector] 11532 13175 9866 13065 10143 12948 False
[vector] 11035 14215 11419 13919 9809 11354 False
[vector] 10901 11459 10657 13393 10567 12821 False
[vector] 11746 11311 9084 13989 11607 11468 False
[vector] 10398 11805 10617 14216 11034 12190 False
[vector] 9700 11355 9811 12990 10993 12793 False
[vector] 13274 10930 11007 13387 11180 8833 False
[vector] 12088 12701 12096 13582 10554 10332 False
[vector] 14062 12997 9572 14417 8860 11097 False
[vector] 12081 11214 10452 14037 11517 10096 False
[vector] 12355 13476 10789 14437 9391 12642 False
[vector] 11937 13916 11929 13709 9712 11722 False
[vector] 11527 13795 11679 13765 10174 11425 False
[vector] 12086 10407 11829 12781 11412 10526 False
[vector] 12661 12791 11650 15197 9998 10969 False
[vector] 11855 12198 12506 12690 10318 11263 False
[vector] 12310 10975 9652 14067 11766 10680 False
[vector] 11080 12009 12672 13191 10139 10684 False
[vector] 10825 12477 10718 13791 11783 10555 False
[vector] 13475 12376 11001 15104 9424 10213 False
[vector] 12472 13049 10959 14495 10542 12113 False
[vector] 13812 12278 11077 13467 7565 8887 False
[vector] 11648 12097 10906 14273 11238 10970 False
[vector] 13991 11601 10845 13228 9986 9489 False
[vector] 11413 12833 10962 14165 10895 12336 False
[vector] 13376 12153 10425 15037 10224 10657 False
[vector] 10571 12163 8016 12481 8574 13295 False
[vector] 12052 13518 10573 14373 8708 12372 False
[vector] 11690 11407 10739 12685 11095 11962 False
[vector] 12226 12574 10602 14360 10673 12106 False
[vector] 11782 11968 10172 14845 11437 9449 False
[vector] 9370 12154 11913 12651 11592 11065 False
[vector] 10902 13403 9881 13857 9901 12723 False
[vector] 11432 13421 11293 14618 10693 11272 False
[vector] 12561 11005 10621 14289 11427 9783 False
[vector] 12675 12371 12521 13667 9639 10243 False
[vector] 11306 13315 10351 14253 10051 12620 False
[vector] 13553 12741 10607 14683 9437 11465 False
[vector] 10824 12853 10777 13204 11159 11669 False
[vector] 11580 13425 11733 13290 10359 11354 False
[vector] 13357 11930 11373 13640 10427 9368 False
[vector] 12840 12790 9819 15220 10025 11601 False
[vector] 11373 13143 10298 13489 9673 12883 False
[vector] 14308 12135 9473 13476 7757 10681 False
[vector] 11662 12535 12096 14382 10907 11341 False
[vector] 11331 11596 9060 13764 11389 12343 False
[vector] 10993 12666 9096 13876 9187 13024 False
[vector] 12754 13536 11357 14062 9490 12064 False
[vector] 13422 13294 10721 14719 9342 11318 False
[vector] 11764 13503 12135 14241 9919 10747 False
[vector] 12312 12153 9569 13919 11269 11038 False
[vector] 11357 13740 10862 14215 10044 12103 False
[vector] 11382 12309 11037 14314 11770 10616 False
[vector] 11112 12983 12355 13112 10775 11659 False
[vector] 10467 11082 11235 13272 11961 10667 False
[vector] 12304 11036 11300 14440 11279 9847 False
[vector] 10978 11184 12499 12150 11365 9953 False
[vector] 13877 12158 10714 15044 9903 10490 False
[vector] 12794 12921 11958 14448 9931 11122 False
[vector] 12599 13610 10720 14954 9312 11410 False
[vector] 10574 11598 10916 13850 11660 10958 False
[vector] 10962 13262 10799 13762 10797 11779 False
[vector] 11644 12442 12370 13128 10459 11026 False
[vector] 11416 13826 10255 13917 9690 12450 False
[vector] 11646 13543 11727 13983 9932 11602 False
[vector] 13816 11741 11354 13403 9564 8870 False
[vector] 10853 12879 9835 13874 11424 10908 False
[vector] 12602 11594 10551 12854 11355 10515 False
[vector] 11298 12038 11015 13759 11317 11770 False
[vector] 12248 12274 12003 13977 11118 10545 False
[vector] 11595 12036 9964 13001 9788 12896 False
[vector] 11374 12805 12111 14001 10210 10715 False
[vector] 12376 14416 11942 13747 9275 11874 False
[vector] 11755 11767 11022 13724 11094 11924 False
[vector] 12188 12687 9911 15163 10292 12050 False
[vector] 10949 12759 12409 13359 10360 11703 False
[vector] 11733 12082 12037 13315 10885 11498 False
[vector] 11426 11609 12634 13296 10466 9817 False
[vector] 11930 11819 10419 13815 11440 11011 False
[vector] 12625 11229 10240 13571 11594 10455 False
[vector] 12554 13050 10774 15281 10347 10448 False
[vector] 10100 13490 11342 13657 11176 11966 False
[vector] 11433 12471 12254 13450 9768 11761 False
[vector] 13928 12041 10221 14928 10346 10271 False
[vector] 12152 13030 10396 14478 10490 12184 False
[vector] 10482 10111 9588 13844 12194 9526 False
[vector] 12256 12524 11270 13619 11135 10100 False
[vector] 12448 12822 11703 14335 9785 11157 False
[vector] 12050 13260 10615 14439 10762 10667 False
[vector] 10980 12994 10435 13779 11051 11872 False
[vector] 11177 13790 10197 14971 10434 10773 False
[vector] 13107 13179 11554 13671 9938 11370 False
[vector] 10886 10643 11074 12138 12227 9471 False
[vector] 13658 12126 10471 14066 10463 10194 False
[vector] 12931 11869 10437 14747 10206 11425 False
[vector] 11082 11756 12775 12960 9931 10637 False
[vector] 13518 12528 10064 14767 8348 10926 False
[vector] 12545 13656 11609 13837 9624 10992 False
[vector] 12795 12605 9722 15176 10607 10883 False
[vector] 11961 13269 11517 13992 10492 12011 False
[vector] 10681 11750 11430 13390 11519 11482 False
[vector] 13025 12670 11843 14291 10119 10715 False
[vector] 10648 11466 9157 13732 10688 13189 False
[vector] 11829 12137 10642 14082 11184 11381 False
[vector] 12235 13586 10668 15018 10202 11031 False
[vector] 11644 13180 10290 15460 10513 11299 False
[vector] 11311 12776 9681 14769 10728 12195 False
[vector] 11252 11866 9601 13552 10295 13261 False
[vector] 12008 10941 10655 13202 11796 10167 False
[vector] 11403 10573 12671 13739 10245 10136 False
[vector] 11009 14475 10304 13068 8427 12194 False
[vector] 10585 12315 10239 14899 11460 10214 False
[vector] 12511 14263 11396 13729 8831 10350 False
[vector] 12688 13400 10589 14311 9706 12230 False
[vector] 12873 12880 10803 14921 10217 11082 False
[vector] 12143 12081 10935 16080 9864 10226 False
[vector] 12048 12786 11030 14029 10438 11970 False
[vector] 12638 10906 10238 13733 11394 10450 False
[vector] 11442 11674 10666 14029 11629 10849 False
[vector] 12044 12980 10041 15044 10680 12243 False
[vector] 12244 13507 11249 13298 10223 11069 False
[vector] 10965 11062 11114 13975 11641 10368 False
[vector] 12161 12601 11360 13976 10472 12065 False
[vector] 11813 12096 10553 13954 11470 11360 False
[vector] 10982 13845 11122 14382 10185 9991 False
[vector] 11801 14629 10897 13462 8639 11547 False
[vector] 12418 13660 9908 14808 9476 11578 False
[vector] 11669 13887 12475 12954 9613 11160 False
[vector] 12943 11692 9864 14554 10945 11227 False
[vector] 13181 12765 9853 15082 9925 11391 False
[vector] 11618 11993 10117 14440 11622 10337 False
[vector] 12890 13990 11051 12880 8695 11446 False
[vector] 11230 12325 10858 13524 11190 12120 False
[vector] 11247 13229 10958 14551 10405 12273 False
[vector] 10664 11456 9714 13434 10191 12989 False
[vector] 11145 14559 9880 14151 8538 11021 False
[vector] 12923 12548 11137 14521 10604 10389 False
[vector] 12738 11044 10570 13518 11628 10550 False
[vector] 11062 11005 11493 12294 11393 11930 False
[vector] 12681 13162 11551 13048 9941 11826 False
[vector] 12423 10881 10698 13357 11343 11184 False
[vector] 13672 13478 10316 13310 8124 11023 False
[vector] 11202 12398 10371 14916 9709 12658 False
[vector] 11618 12453 11035 14386 10333 12650 False
[vector] 11986 13647 11266 14700 9972 11438 False
[vector] 12176 12093 11046 15704 9518 10318 False
[vector] 13021 12398 10844 14327 10562 11681 False
[vector] 13043 11830 10196 14339 11179 11327 False
[vector] 11835 12696 11116 15776 10576 10454 False
[vector] 11928 10905 9748 13501 11126 12034 False
[vector] 12749 13153 11210 14795 10195 11471 False
[vector] 12997 12784 9046 14516 9970 11578 False
[vector] 13187 10487 10321 13024 11307 9594 False
[vector] 12117 13244 10150 15240 10229 11793 False
[vector] 10548 11412 8892 11842 9438 13378 False
[vector] 12770 12604 11097 15013 10375 10846 False
[vector] 13108 13830 10740 13102 9190 11468 False
[vector] 11125 13062 10617 15509 10384 11651 False
[vector] 11737 12174 11194 13423 11608 10801 False
[vector] 12895 13751 10848 13967 9648 11043 False
[vector] 11122 13752 12100 13669 9921 10345 False
[vector] 11298 11361 10119 14695 11473 11020 False
[vector] 10645 11529 12055 13407 11479 10687 False
[vector] 13275 13759 11524 14153 9456 11375 False
[vector] 12832 13186 10597 14608 9491 12100 False
[vector] 11235 12676 12390 13772 10515 10446 False
[vector] 11804 13675 10567 13133 9330 12431 False
[vector] 11502 12962 12189 13987 10343 11128 False
[vector] 14304 12164 9717 13832 9619 9736 False
[vector] 11736 13602 12628 12817 9798 11652 False
[vector] 12459 12584 11270 14711 10954 10493 False
[vector] 12657 13076 10419 15108 10790 10472 False
[vector] 11131 10836 11191 12976 11925 9937 False
[vector] 11525 12274 11668 13703 10491 11977 False
[vector] 11947 12776 12671 13531 9871 10154 False
[vector] 11847 13857 11028 14875 9846 11672 False
[vector] 14157 11505 10170 13311 8650 9756 False
[vector] 12743 13386 11544 15094 8689 10735 False
[vector] 11561 11654 10220 13910 11365 11731 False
[vector] 10870 11969 10097 14308 11455 11900 False
[vector] 12204 11790 12054 14068 10139 11748 False
[vector] 10732 11173 9555 13177 11848 11401 False
[vector] 11672 11879 11106 13924 11795 10912 False
[vector] 13596 11352 9995 13463 10387 10261 False
[vector] 13800 13287 11665 14608 9549 10221 False
[vector] 11421 13904 9770 13675 9139 12560 False
[vector] 11520 10994 11202 12809 11944 9892 False
[vector] 10349 11120 10239 12602 11440 12400 False
[vector] 11907 11463 9735 13926 11286 11630 False
[vector] 14432 11646 10691 13720 9109 9173 False
[vector] 10870 13114 12289 13425 10382 11015 False
[vector] 14261 11622 10808 14350 9116 9094 False
[vector] 11900 11860 12465 12731 10444 9925 False
[vector] 11990 11977 12865 12508 9085 9715 False
[vector] 11344 13491 11516 14402 10641 11443 False
[vector] 12866 12036 10720 15010 10233 11616 False
[vector] 12708 13319 12016 14237 9528 11391 False
[vector] 13395 12624 10840 14266 9867 11224 False
[vector] 11033 12733 11930 13391 11136 11675 False
[vector] 11903 13787 11078 14623 10448 11042 False
[vector] 12233 13264 10702 12680 9470 12416 False
[vector] 11970 14438 11624 14112 9313 11534 False
[vector] 13496 12078 10908 14329 10785 10223 False
[vector] 10796 11909 9897 13629 11223 12477 False
[vector] 12218 11953 11236 15026 10369 11475 False
[vector] 13592 13684 10688 13905 8797 11523 False
[vector] 11890 12994 11791 14475 10317 11869 False
[vector] 9132 12178 10307 12708 11658 11253 False
[vector] 9293 12159 10821 12664 11949 9563 False
[vector] 10963 13137 12148 12921 10561 11066 False
[vector] 10375 11800 11747 12722 11791 10554 False
[vector] 12117 13040 12457 13345 10108 10834 False
[vector] 13385 13572 11641 14383 9331 11096 False
[vector] 11881 12789 12353 14071 10327 10472 False
[vector] 11017 11449 10682 13481 10904 12712 False
[vector] 10720 13459 10959 14346 10852 12371 False
[vector] 11999 13998 10317 14569 9695 10896 False
[vector] 10450 10968 10489 13229 12487 10428 False
[vector] 11856 12593 11585 14953 10845 11421 False
[vector] 14043 11860 10809 13967 8291 9376 False
[vector] 10547 12382 10443 14463 11728 9807 False
[vector] 11758 11111 9242 13872 11720 11100 False
[vector] 11473 11216 10744 13973 11686 10190 False
[vector] 12054 11724 12391 14046 11446 10532 False
[vector] 11255 12387 11505 13609 10731 12333 False
[vector] 14001 12439 10957 13692 8231 9667 False
[vector] 11223 12970 11924 13573 10848 11580 False
[vector] 11105 11279 11178 12584 11726 10767 False
[vector] 12113 12030 10058 14903 11163 10412 False
[vector] 10535 11716 10533 13215 11493 12032 False
[vector] 10592 12356 11255 12882 11558 11293 False
[vector] 12437 13263 10713 15257 10281 11722 False
[vector] 12728 12962 9970 14693 10549 10451 False
[vector] 10753 12453 10895 14008 10969 12251 False
[vector] 12875 12576 10065 14458 10286 11992 False
[vector] 12301 13265 11114 14429 10359 11937 False
[vector] 10074 10240 9372 12508 12503 10280 False
[vector] 10850 11855 9663 13892 10404 12844 False
[vector] 13681 10382 10457 13686 10459 9956 False
[vector] 11466 13074 12329 13846 10109 11347 False
[vector] 12203 12846 10092 15451 10632 11524 False
[vector] 11324 10748 11419 13231 11953 9090 False
[vector] 12660 12936 10389 14818 9715 11933 False
[vector] 10757 10746 8484 14503 10007 12861 False
[vector] 10529 11926 12063 13739 11463 10352 False
[vector] 14218 11410 10334 13989 9508 9255 False
[vector] 9491 10727 11288 11228 11809 11571 False
[vector] 9587 10027 9877 12062 12091 11287 False
[vector] 12251 13098 10101 15473 10828 10132 False
[vector] 12756 12487 11111 15405 10164 10165 False
[vector] 13440 11581 11373 13960 9735 10235 False
[vector] 13064 13569 10515 14481 9833 11470 False
[vector] 13005 12706 10378 14461 10831 11063 False
[vector] 12457 11297 10401 13952 11455 10294 False
[vector] 13375 13620 10565 14269 8593 10695 False
[vector] 13715 12730 9950 15170 8192 10414 False
[vector] 12755 13114 9650 14865 10028 11423 False
[vector] 11049 13572 11041 14360 10667 11765 False
[vector] 11247 11863 12012 12762 9709 12077 False
[vector] 13400 13288 12032 15009 9975 10848 False
[vector] 11571 12980 12218 12523 10529 11178 False
[vector] 10921 10901 10401 13988 12089 9943 False
[vector] 10698 12415 10660 12868 10335 12869 False
[vector] 13648 11431 10482 13779 10493 9854 False
[vector] 12238 12287 9372 13382 9327 12858 False
[vector] 10879 12501 12659 12011 10650 10628 False
[vector] 12674 11502 12209 13742 10421 9809 False
[vector] 13867 13620 10101 14764 8087 10729 False
[vector] 12339 13048 9515 14996 10588 10986 False
[vector] 12618 12301 10662 15068 9714 11452 False
[vector] 12873 12132 11235 13935 10010 11675 False
[vector] 11534 12211 9875 14536 10961 12126 False
[vector] 10792 12607 11979 13688 11216 11050 False
[vector] 10321 11670 10851 14139 12110 9232 False
[vector] 11709 12802 9297 14739 10288 12840 False
[vector] 12112 13820 9922 14958 9748 11338 False
[vector] 11950 12702 11887 14027 10072 11723 False
[vector] 11899 13022 11599 12747 10101 11823 False
[vector] 10855 12720 9704 14241 10510 12816 False
[vector] 12583 12830 10695 15245 10689 10870 False
[vector] 10506 11186 10377 13763 11871 10818 False
[vector] 14059 12994 10416 13590 9255 10001 False
[vector] 12802 12134 12179 14416 10275 10324 False
[vector] 9620 10798 11046 12031 11772 11993 False
[vector] 10972 11722 12123 12739 11358 10682 False
[vector] 11095 13789 10382 14185 10629 12438 False
[vector] 12005 13712 10723 14203 9847 12385 False
[vector] 12486 13371 11472 14241 10458 11894 False
[vector] 12632 11377 10370 14957 11057 9448 False
[vector] 12638 13552 10512 13858 9836 11926 False
[vector] 12359 12557 9733 15484 10664 11268 False
[vector] 11145 13387 11789 14386 10160 10285 False
[vector] 12753 12710 11078 13652 10197 11355 False
[vector] 11679 11510 11360 15027 11062 10608 False
[vector] 12542 11069 12686 13150 9796 9388 False
[vector] 11048 12731 10297 14208 11197 12257 False
[vector] 13200 13247 11369 14613 9094 10856 False
[vector] 12126 13903 10673 14581 9103 11596 False
[vector] 13317 11832 9883 14238 10061 11728 False
[vector] 12070 12483 10173 14268 11327 10883 False
[vector] 11554 13050 10409 14195 10570 12784 False
[vector] 11760 13414 10342 14512 9973 12433 False
[vector] 10610 11123 11727 12145 11762 11197 False
[vector] 11880 13261 11349 14062 10769 11108 False
[vector] 10970 12021 10256 14452 11819 10055 False
[vector] 12324 10925 9862 13920 11296 10708 False
[vector] 11153 12430 10016 13762 11534 10908 False
[vector] 12289 12541 10855 13854 10837 11897 False
[vector] 11464 12256 9087 13952 11224 12255 False
[vector] 12888 13590 11189 14976 9724 9975 False
[vector] 11607 11114 12652 13250 10390 10759 False
[vector] 13264 12490 10520 14155 10247 11457 False
[vector] 10595 11681 11978 12954 11609 10383 False
[vector] 12070 13343 12121 14091 9647 10987 False
[vector] 11646 12954 10425 15074 11120 11598 False
[vector] 9155 12093 10729 13792 11817 9241 False
[vector] 9752 11897 11036 13278 11529 11388 False
[vector] 12608 13743 10120 14393 10001 10826 False
[vector] 11723 12483 9674 15608 10275 11960 False
[vector] 9798 11450 9655 12688 12160 10472 False
[vector] 11460 14080 11526 13902 9989 10933 False
[vector] 11529 12445 12482 13106 10785 10737 False
[vector] 12519 13105 10803 14651 10854 11959 False
[vector] 11446 11363 12765 13028 10321 9674 False
[vector] 11612 13683 9957 15574 9940 11865 False
[vector] 9848 12059 11065 13342 11498 11566 False
[vector] 12341 12312 11604 13261 10102 12098 False
[vector] 13823 12533 8536 13567 8756 11153 False
[vector] 13487 12605 9839 14932 9653 11631 False
[vector] 12857 12761 9841 14716 9965 11672 False
[vector] 11389 12787 11232 15153 10406 11615 False
[vector] 12845 13903 10771 13514 9778 10739 False
[vector] 11032 13693 11199 14835 10055 10295 False
[vector] 11883 13163 10491 14209 10385 12178 False
[vector] 12694 12538 11705 14976 10923 10754 False
[vector] 10476 11630 11140 13513 11847 11685 False
[vector] 12266 13391 11604 14276 9679 11902 False
[vector] 12397 13071 12014 14005 9970 11343 False
[vector] 12556 13995 10768 14133 8511 11422 False
[vector] 10350 12120 11164 14144 11452 10729 False
[vector] 11257 13674 11115 14324 10636 11016 False
[vector] 12084 12284 10262 15437 10381 11527 False
[vector] 10405 11282 12615 12823 11430 10698 False
[vector] 10245 11002 12859 11933 10642 10073 False
[vector] 11928 12407 11645 13801 9682 12045 False
[vector] 11082 14094 10736 14763 10268 11577 False
[vector] 13187 12589 10903 14711 10280 10790 False
[vector] 12160 9995 9898 12986 11904 8782 False
[vector] 10710 12380 12567 12149 10268 11755 False
[vector] 13822 13293 10354 14318 8916 10691 False
[vector] 11622 12031 11029 13471 11925 10608 False
[vector] 12577 12637 9460 15010 10969 11193 False
[vector] 10351 11990 11837 12099 11384 11337 False
[vector] 13383 12263 10578 14382 10751 10128 False
[vector] 11939 11336 8740 13892 11301 11613 False
[vector] 12376 13494 11125 14996 10657 10856 False
[vector] 12158 11711 8899 12784 8184 12911 False
[vector] 11755 13864 10386 14052 9774 12128 False
[vector] 13370 12004 11427 14302 10261 10180 False
[vector] 10449 12308 10792 13621 11656 11315 False
[vector] 12287 12767 12671 13706 10289 10812 False
[vector] 13288 13591 10329 13062 9439 10332 False
[vector] 12291 10255 10912 12491 11845 10473 False
[vector] 12896 11373 10807 13466 11260 9768 False
[vector] 12310 14280 11174 13996 9491 12040 False
[vector] 12602 10361 10716 13048 11455 9868 False
[vector] 13385 12908 10919 13968 10000 9507 False
[vector] 12227 14064 11449 13693 9709 11344 False
[vector] 12135 11877 12520 14112 10394 10497 False
